filter,mjd,flux,zp,magsys,fluxerr,ra_unc,dec_unc,ra,dec
ztfr,58450.21848999988,29403.565736725068,25.0,ab,297.8985347490263,0.25,0.22,342.4596019,51.2633797
ztfr,58441.21417000005,30227.344800386552,25.0,ab,306.24454890999493,0.25,0.22,342.4596281,51.2633874
ztfr,58441.22348000016,29785.16429429191,25.0,ab,301.7646526266795,0.25,0.22,342.4596243,51.2633791
ztfr,58789.15376000013,24683.116896973464,25.0,ab,250.0738999645661,0.25,0.22,342.459619,51.2633677
ztfr,58714.369799999986,29539.286429602842,25.0,ab,299.2735719096695,0.25,0.22,342.4596246,51.2633733
ztfr,58449.226230000146,21717.00843347993,25.0,ab,220.02314445099944,0.25,0.22,342.4596094,51.2633891
ztfr,58669.42542999983,30005.440024430936,25.0,ab,303.9963485317523,0.25,0.22,342.4596299,51.2633749
ztfr,58667.46919000009,18758.581737992838,25.0,ab,190.05021580557158,0.25,0.22,342.4596256,51.263366
ztfr,58476.226840000134,29840.0811593022,25.0,ab,302.3210359499151,0.25,0.22,342.4596289,51.2633829
ztfr,58672.47459000023,28235.793691102997,25.0,ab,286.06739887841354,0.25,0.22,342.4596276,51.2633851
ztfr,58476.20581000019,30171.715226017754,25.0,ab,305.68094486137176,0.25,0.22,342.4596218,51.263383
ztfr,58441.21370999981,30366.86788465786,25.0,ab,307.6581095216651,0.25,0.22,342.4596219,51.26338
ztfr,58476.20962999994,30005.440024430936,25.0,ab,303.9963485317523,0.25,0.22,342.4596349,51.2633706
ztfr,58476.21346000023,30535.14593940289,25.0,ab,309.3629975066059,0.25,0.22,342.4596287,51.2633782
ztfr,58722.32221999997,28575.905433749496,25.0,ab,289.51319829922267,0.25,0.22,342.4596058,51.2633871
ztfr,58738.22263000021,24344.451836922017,25.0,ab,246.6427574268429,0.25,0.22,342.4596183,51.263378
ztfr,58671.42678999994,29648.313895243453,25.0,ab,300.3781699897986,0.25,0.22,342.4596181,51.2633681
ztfr,58740.22239999985,30563.282803659662,25.0,ab,309.6480626143407,0.25,0.22,342.4596404,51.2633597
ztfr,58736.427819999866,30255.19803872309,25.0,ab,306.52674049732707,0.25,0.22,342.4596271,51.2633789
ztfr,58745.17299999995,29950.218837511322,25.0,ab,303.4368820092989,0.25,0.22,342.4596176,51.2633678
ztfr,58739.23181999987,29812.610081722476,25.0,ab,302.0427161763117,0.25,0.22,342.4596054,51.2633774
ztfr,58668.36523000011,29322.432823031155,25.0,ab,297.0765468198838,0.25,0.22,342.4596321,51.2633622
ztfr,58738.173179999925,29053.603143031454,25.0,ab,294.3529326675725,0.25,0.22,342.4596453,51.2633473
ztfr,58746.197470000014,29133.992225701673,25.0,ab,295.16738456608374,0.25,0.22,342.4596466,51.2633735
ztfr,58651.4340400002,28131.960567999628,25.0,ab,285.0154266275693,0.25,0.22,342.4596459,51.2633656
ztfr,58480.245560000185,18501.204347718587,25.0,ab,187.4426290888196,0.25,0.22,342.4596313,51.2633765
ztfr,58744.22267000005,30088.462766457236,25.0,ab,304.83748301938317,0.25,0.22,342.459625,51.2633834
ztfr,58741.172739999834,28893.48981559081,25.0,ab,292.73076459226365,0.25,0.22,342.4596411,51.2633645
ztfr,58670.46668000007,30199.51720402013,25.0,ab,305.9626171110638,0.25,0.22,342.4596337,51.2633818
ztfr,58730.398670000024,29107.171180666082,25.0,ab,294.895650515592,0.25,0.22,342.4596045,51.2633631
ztfr,58744.23236999987,30143.93884279472,25.0,ab,305.3995319219732,0.25,0.22,342.4596281,51.263377
ztfr,58733.38797000004,28681.377126684678,25.0,ab,290.5817715146013,0.25,0.22,342.459632,51.2633748
ztfr,58476.19529999979,29621.019360527673,25.0,ab,300.101638838057,0.25,0.22,342.4596229,51.2633884
ztfr,58476.20677000005,30283.07694265781,25.0,ab,306.8091921124449,0.25,0.22,342.4596126,51.2633846
ztfr,58476.19433999993,30005.440024430936,25.0,ab,303.9963485317523,0.25,0.22,342.4596273,51.2633751
ztfr,58476.20771999983,30507.034978225158,25.0,ab,309.07819483266445,0.25,0.22,342.4596255,51.2633873
ztfr,58476.198160000145,30283.07694265781,25.0,ab,306.8091921124449,0.25,0.22,342.4596353,51.2633822
ztfr,58476.208680000156,30171.715226017754,25.0,ab,305.68094486137176,0.25,0.22,342.4596236,51.2633798
ztfr,58476.200079999864,29593.749953433922,25.0,ab,299.82536226366324,0.25,0.22,342.4596039,51.2633907
ztfr,58476.204849999864,30283.07694265781,25.0,ab,306.8091921124449,0.25,0.22,342.4596143,51.2633749
ztfr,58476.21823999984,30647.849053700294,25.0,ab,310.5048349596368,0.25,0.22,342.4596173,51.2633859
ztfr,58476.1972099999,30591.445594864148,25.0,ab,309.9333903976911,0.25,0.22,342.4596321,51.2633827
ztfr,58442.22310000006,26989.82073472013,25.0,ab,273.44398029827266,0.25,0.22,342.4596119,51.2633832
ztfr,58657.42697999999,17298.16359215103,25.0,ab,175.25417271125468,0.25,0.22,342.4596187,51.2633734
ztfr,58666.43375999993,28734.258866748714,25.0,ab,291.1175362249466,0.25,0.22,342.459624,51.2633807
ztfr,58665.445400000084,29757.743773728136,25.0,ab,301.486845065136,0.25,0.22,342.4596334,51.2633682
ztfr,58654.4506000001,30088.462766457236,25.0,ab,304.83748301938317,0.25,0.22,342.4596416,51.2633719
ztfr,58476.215369999874,29895.09927814587,25.0,ab,302.87844511365154,0.25,0.22,342.4596283,51.2633769
ztfr,58476.23639999982,30255.19803872309,25.0,ab,306.52674049732707,0.25,0.22,342.459619,51.2633864
ztfr,58449.232059999835,20682.355559317646,25.0,ab,209.54068875339524,0.25,0.22,342.4595825,51.2633815
ztfr,58357.41533999983,18810.485289187043,25.0,ab,190.57607011819027,0.25,0.22,342.4595997,51.2633851
ztfr,58677.30629000021,25703.957827688646,25.0,ab,260.4164216911761,0.25,0.22,342.45962,51.2633692
ztfr,58676.475449999794,29867.577550334903,25.0,ab,302.5996121835893,0.25,0.22,342.459627,51.2633774
ztfr,58796.11591000017,29757.743773728136,25.0,ab,301.486845065136,0.25,0.22,342.4596258,51.2633666
ztfr,58828.287239999976,30422.85727480961,25.0,ab,308.2253589987196,0.25,0.22,342.4596281,51.2633912
ztfr,58696.383729999885,29457.77902339458,25.0,ab,298.447789856634,0.25,0.22,342.4596158,51.2633825
ztfr,58673.45410000021,28209.7995366343,25.0,ab,285.8040423658871,0.25,0.22,342.4596281,51.2633785
ztfr,58653.45047000004,30199.51720402013,25.0,ab,305.9626171110638,0.25,0.22,342.4596365,51.2633585
ztfr,58717.324080000166,23248.771015016475,25.0,ab,235.54200473851867,0.25,0.22,342.4596118,51.2633685
ztfr,58719.335750000086,28973.435877013213,25.0,ab,293.54072807662243,0.25,0.22,342.4596313,51.2633596
ztfr,58708.494450000115,26693.1606362429,25.0,ab,270.4384057551659,0.25,0.22,342.4596007,51.2633622
ztfr,58711.407060000114,30732.649292042897,25.0,ab,311.363977928038,0.25,0.22,342.4596205,51.2633808
ztfr,58702.396129999775,29053.603143031454,25.0,ab,294.3529326675725,0.25,0.22,342.4596241,51.2633775
ztfr,58652.445119999815,27441.004182565757,25.0,ab,278.0150887556511,0.25,0.22,342.4596304,51.2633882
ztfr,58717.32317000022,23270.193788481665,25.0,ab,235.75904687832858,0.25,0.22,342.459612,51.263373
ztfr,58693.38609000016,28470.82159799285,25.0,ab,288.44855461015425,0.25,0.22,342.4596295,51.2633735
ztfr,58705.45811000001,29950.218837511322,25.0,ab,303.4368820092989,0.25,0.22,342.4596224,51.2633671
ztfr,58476.241179999895,29730.348496770224,25.0,ab,301.209293256016,0.25,0.22,342.4596399,51.2633777
ztfr,58480.21114999987,24456.820721043725,25.0,ab,247.7812086688101,0.25,0.22,342.4596075,51.2633938
ztfr,58833.09272000007,29403.565736725068,25.0,ab,297.8985347490263,0.25,0.22,342.4596143,51.2633774
ztfr,58480.25512999995,17619.76046411631,25.0,ab,178.51239104423286,0.25,0.22,342.4596085,51.2633567
ztfr,58663.43457000004,29757.743773728136,25.0,ab,301.486845065136,0.25,0.22,342.4596257,51.263362
ztfr,58819.16524,17701.08958317422,25.0,ab,179.3363668033878,0.25,0.22,342.4596209,51.2633799
ztfr,58846.12286,30060.76302628235,25.0,ab,304.5568465794047,0.25,0.22,342.459615,51.2633836
ztfr,58798.252749999985,29403.565736725068,25.0,ab,297.8985347490263,0.25,0.22,342.4596058,51.2633565
ztfr,58811.13816000009,30902.95432513592,25.0,ab,313.08940198963165,0.25,0.22,342.4596105,51.2633712
ztfr,58803.24456000002,29593.749953433922,25.0,ab,299.82536226366324,0.25,0.22,342.4596158,51.2633744
ztfr,58683.423849999905,28028.509276466903,25.0,ab,283.96732285534546,0.25,0.22,342.4596305,51.2633719
ztfr,58690.40793000022,30535.14593940289,25.0,ab,309.3629975066059,0.25,0.22,342.4596414,51.2633686
ztfr,58361.30376000004,27771.54235884665,25.0,ab,281.3638947907541,0.25,0.22,342.4595903,51.2633846
ztfr,58814.166220000014,27516.931328087932,25.0,ab,278.7843350981272,0.25,0.22,342.4596332,51.2633932
ztfr,58782.152540000156,30171.715226017754,25.0,ab,305.68094486137176,0.25,0.22,342.4596194,51.2633718
ztfr,58439.22316000005,27189.42354402217,25.0,ab,275.4662311012969,0.25,0.22,342.4596256,51.2633785
ztfr,58439.23247999977,26375.457408893482,25.0,ab,267.2196353937801,0.25,0.22,342.4596282,51.2633712
ztfr,58476.11212999979,29950.218837511322,25.0,ab,303.4368820092989,0.25,0.22,342.4596478,51.2633943
ztfr,58451.217689999845,30619.634336906754,25.0,ab,310.21898109869994,0.25,0.22,342.4596225,51.2633807
ztfr,58441.28617000021,29867.577550334903,25.0,ab,302.5996121835893,0.25,0.22,342.4595739,51.263377
ztfr,58781.15346999979,29702.97844017866,25.0,ab,300.9319969638714,0.25,0.22,342.4596074,51.2633716
ztfr,58776.15322999982,29675.63358073526,25.0,ab,300.65495595346994,0.25,0.22,342.4596221,51.2633813
ztfr,58790.14295999985,30116.18803078821,25.0,ab,305.11837805414456,0.25,0.22,342.4596224,51.2633669
ztfr,58777.15363000007,27289.777828080405,25.0,ab,276.4829579311111,0.25,0.22,342.4596282,51.2633726
ztfr,58364.308980000205,30619.634336906754,25.0,ab,310.21898109869994,0.25,0.22,342.4596082,51.263395
ztfr,58367.336939999834,14791.083881682101,25.0,ab,163.47710114131337,0.25,0.22,342.4595998,51.2633902
ztfr,58356.38085999992,28366.124193125146,25.0,ab,287.38782599712215,0.25,0.22,342.4596157,51.2633783
ztfr,58366.336809999775,27618.494420752948,25.0,ab,279.81330882057944,0.25,0.22,342.4596267,51.2633965
ztfr,58793.11286000023,27365.286541924663,25.0,ab,277.24796498557504,0.25,0.22,342.4596282,51.2633702
ztfr,58792.16003999999,30005.440024430936,25.0,ab,303.9963485317523,0.25,0.22,342.459611,51.2633642
ztfr,58785.15333000012,30676.08976917941,25.0,ab,310.79095222299253,0.25,0.22,342.4596271,51.2633877
ztfr,58783.1537299999,27745.975598804154,25.0,ab,281.1048683711989,0.25,0.22,342.4596338,51.2633853
ztfr,58806.22161999997,30199.51720402013,25.0,ab,305.9626171110638,0.25,0.22,342.4596409,51.2633832
ztfr,58839.102440000046,18932.15275777464,25.0,ab,191.8087288012696,0.25,0.22,342.459624,51.2633859
ztfr,58799.228240000084,16780.310782909568,25.0,ab,185.46284944253938,0.25,0.22,342.4596216,51.2633824
ztfr,58837.07753999997,29867.577550334903,25.0,ab,302.5996121835893,0.25,0.22,342.4596036,51.2633693
ztfr,58699.387440000195,29648.313895243453,25.0,ab,300.3781699897986,0.25,0.22,342.4596315,51.2633787
ztfr,58650.428679999895,30422.85727480961,25.0,ab,308.2253589987196,0.25,0.22,342.459628,51.2633879
ztfr,58674.47164000012,29457.77902339458,25.0,ab,298.447789856634,0.25,0.22,342.4596182,51.2633678
ztfr,58686.380510000046,16626.46796893535,25.0,ab,183.76251581850568,0.25,0.22,342.4596097,51.2633797
ztfr,58790.18154999986,29566.5056508294,25.0,ab,299.54934003225037,0.25,0.22,342.4596257,51.2633757
ztfr,58786.160209999885,30005.440024430936,25.0,ab,303.9963485317523,0.25,0.22,342.4596146,51.2633768
ztfr,58789.26595999999,17139.57307508429,25.0,ab,173.64743279806567,0.25,0.22,342.4596071,51.2633666
ztfr,58788.153409999795,16474.03559435753,25.0,ab,182.0777709468381,0.25,0.22,342.4596072,51.2633663
ztfr,58787.152540000156,29160.837985212343,25.0,ab,295.4393690081769,0.25,0.22,342.459608,51.2633852
ztfr,58778.15381000005,15066.070661867418,25.0,ab,166.5163673665933,0.25,0.22,342.4596186,51.2633756
ztfr,58819.113090000115,15374.464569916903,25.0,ab,169.92486281566633,0.25,0.22,342.459618,51.2633852
ztfr,58480.25321000023,17717.400399431237,25.0,ab,179.50161779053107,0.25,0.22,342.4595611,51.2633523
ztfr,58480.24939000001,18914.72362833017,25.0,ab,191.6321477644679,0.25,0.22,342.459613,51.2633719
ztfr,58480.24365000008,19355.304139797456,25.0,ab,196.09583390308993,0.25,0.22,342.4596212,51.2633751
ztfr,58739.17211999977,29080.37482735318,25.0,ab,294.6241666261887,0.25,0.22,342.4596596,51.2633499
ztfr,58721.32930999994,27239.55447120866,25.0,ab,275.974126296328,0.25,0.22,342.4596251,51.2633787
ztfr,58735.390180000104,30199.51720402013,25.0,ab,305.9626171110638,0.25,0.22,342.4596295,51.2633791
ztfr,58740.17256999994,29867.577550334903,25.0,ab,302.5996121835893,0.25,0.22,342.4596476,51.2633511
ztfr,58739.22212000005,29349.452222697928,25.0,ab,297.35029047541866,0.25,0.22,342.4596179,51.2633819
ztfr,58736.42872999981,30227.344800386552,25.0,ab,306.24454890999493,0.25,0.22,342.4596263,51.2633773
ztfr,58723.38383000018,27516.931328087932,25.0,ab,278.7843350981272,0.25,0.22,342.4596327,51.2633793
ztfr,58733.39030000009,28734.258866748714,25.0,ab,291.1175362249466,0.25,0.22,342.4596295,51.2633688
ztfr,58726.319190000184,29812.610081722476,25.0,ab,302.0427161763117,0.25,0.22,342.4596368,51.2633753
ztfr,58745.23254000023,30283.07694265781,25.0,ab,306.8091921124449,0.25,0.22,342.4596223,51.263364
ztfr,58743.17383999983,28602.236939542832,25.0,ab,289.77997264434134,0.25,0.22,342.4596555,51.2633332
ztfr,58745.222839999944,30171.715226017754,25.0,ab,305.68094486137176,0.25,0.22,342.4596251,51.2633844
ztfr,58741.222510000225,29648.313895243453,25.0,ab,300.3781699897986,0.25,0.22,342.4596128,51.2633888
ztfr,58607.49071000004,28734.258866748714,25.0,ab,291.1175362249466,0.25,0.22,342.4596323,51.2633687
ztfr,58738.232340000104,22304.88559377614,25.0,ab,225.9791480946638,0.25,0.22,342.4596194,51.2633689
ztfr,58608.484819999896,29812.610081722476,25.0,ab,302.0427161763117,0.25,0.22,342.4596238,51.2633862
ztfr,58744.17287999997,30450.89066974223,25.0,ab,308.509375819987,0.25,0.22,342.459642,51.2633837
ztfr,58743.222229999956,28261.811798101582,25.0,ab,286.33099806298935,0.25,0.22,342.4596219,51.2633756
ztfr,58257.46848999988,29840.0811593022,25.0,ab,302.3210359499151,0.25,0.22,342.4595617,51.2633894
ztfr,58743.231929999776,27899.729974082697,25.0,ab,282.66261152102106,0.25,0.22,342.4596227,51.2633662
ztfr,58281.46983999992,28287.853879701313,25.0,ab,286.59484014322675,0.25,0.22,342.4595296,51.2633761
ztfr,58741.23218999989,30171.715226017754,25.0,ab,305.68094486137176,0.25,0.22,342.4596207,51.2633707
ztfr,58744.37449999992,27491.59896551042,25.0,ab,278.5276834470607,0.25,0.22,342.459621,51.263375
ztfr,58273.42512999987,29730.348496770224,25.0,ab,301.209293256016,0.25,0.22,342.459582,51.2633767
ztfr,58745.34981000004,30088.462766457236,25.0,ab,304.83748301938317,0.25,0.22,342.4596287,51.2633814
ztfr,58258.453759999946,30060.76302628235,25.0,ab,304.5568465794047,0.25,0.22,342.4595715,51.2633806
ztfr,58751.23216000013,29895.09927814587,25.0,ab,302.87844511365154,0.25,0.22,342.4596106,51.2633748
ztfr,58760.172790000215,30255.19803872309,25.0,ab,306.52674049732707,0.25,0.22,342.459618,51.263384
ztfr,58758.18035000004,19751.4962206076,25.0,ab,200.10980422931797,0.25,0.22,342.4596142,51.2633694
ztfr,58758.22685999982,14873.048700465295,25.0,ab,164.3830098007081,0.25,0.22,342.4596277,51.2633788
ztfr,58759.23582000006,27542.28703338169,25.0,ab,279.0412232429927,0.25,0.22,342.4596203,51.2633705
ztfr,58476.11787000019,29950.218837511322,25.0,ab,303.4368820092989,0.25,0.22,342.4596272,51.2633731
ztfr,58751.17154000001,29785.16429429191,25.0,ab,301.7646526266795,0.25,0.22,342.459613,51.2633638
ztfr,58619.42173000006,28575.905433749496,25.0,ab,289.51319829922267,0.25,0.22,342.4596297,51.2634052
ztfr,58747.22128000017,23313.098574180305,25.0,ab,236.19373132809181,0.25,0.22,342.4596245,51.2633829
ztfr,58746.22687999997,29349.452222697928,25.0,ab,297.35029047541866,0.25,0.22,342.459636,51.263387
ztfr,58476.13125000009,29895.09927814587,25.0,ab,302.87844511365154,0.25,0.22,342.459622,51.2633731
ztfr,58476.13220999995,30088.462766457236,25.0,ab,304.83748301938317,0.25,0.22,342.4596213,51.2633733
ztfr,58748.17205999978,25870.21273464604,25.0,ab,262.1008124083055,0.25,0.22,342.4596512,51.2633417
ztfr,58749.17358999979,29349.452222697928,25.0,ab,297.35029047541866,0.25,0.22,342.4596107,51.2633752
ztfr,58759.226119999774,28287.853879701313,25.0,ab,286.59484014322675,0.25,0.22,342.4596084,51.2633834
ztfr,58759.28662999999,20044.720273651634,25.0,ab,203.08056690950156,0.25,0.22,342.4596261,51.2633663
ztfr,58476.13793999981,30088.462766457236,25.0,ab,304.83748301938317,0.25,0.22,342.459619,51.2633777
ztfr,58765.224330000114,30171.715226017754,25.0,ab,305.68094486137176,0.25,0.22,342.4596241,51.2633695
ztfr,58335.35834999988,29000.13369054073,25.0,ab,293.8112136225614,0.25,0.22,342.4596243,51.2633834
ztfr,58336.34700000007,14955.467727443964,25.0,ab,165.2939385546209,0.25,0.22,342.459613,51.2633876
ztfr,58314.45221999986,31477.483141013174,25.0,ab,318.9101685576523,0.25,0.22,342.4595878,51.2633811
ztfr,58319.45820999984,30199.51720402013,25.0,ab,305.9626171110638,0.25,0.22,342.4595963,51.2633864
ztfr,58312.42836999986,30760.96814740711,25.0,ab,311.65088685582947,0.25,0.22,342.4595977,51.2633822
ztfr,58334.36286999984,29757.743773728136,25.0,ab,301.486845065136,0.25,0.22,342.4596174,51.2633898
ztfr,58763.232499999925,27314.924220891822,25.0,ab,276.73772545284027,0.25,0.22,342.4596124,51.2633634
ztfr,58476.14271999989,30033.08878676564,25.0,ab,304.276468496143,0.25,0.22,342.4596232,51.263377
ztfr,58476.13699000003,30199.51720402013,25.0,ab,305.9626171110638,0.25,0.22,342.4596285,51.2633878
ztfr,58476.13412000006,30478.949896279893,25.0,ab,308.7936543509177,0.25,0.22,342.4596218,51.2633912
ztfr,58750.23237999994,30422.85727480961,25.0,ab,308.2253589987196,0.25,0.22,342.459617,51.2633957
ztfr,58747.23097999999,24797.048987986993,25.0,ab,251.22818864090274,0.25,0.22,342.4596293,51.263375
ztfr,58748.232210000046,16811.249744769597,25.0,ab,185.8047994874217,0.25,0.22,342.4596209,51.2633831
ztfr,58747.172929999884,15247.54767659917,25.0,ab,168.52212546582683,0.25,0.22,342.4596345,51.2633582
ztfr,58748.22252999991,18230.55960681068,25.0,ab,184.7006258747912,0.25,0.22,342.4596216,51.2633727
ztfr,58750.22268000012,29895.09927814587,25.0,ab,302.87844511365154,0.25,0.22,342.4596299,51.2633654
ztfr,58748.30697999988,18603.72880595049,25.0,ab,188.48134276581675,0.25,0.22,342.459597,51.2633681
ztfr,58746.23657000018,29376.496519615306,25.0,ab,297.6242863743222,0.25,0.22,342.459647,51.2633796
ztfr,58761.22189000016,30310.9815358405,25.0,ab,307.0919039949534,0.25,0.22,342.4596233,51.2633843
ztfr,58765.217499999795,29675.63358073526,25.0,ab,300.65495595346994,0.25,0.22,342.4596216,51.2633714
ztfr,58763.17284000013,27365.286541924663,25.0,ab,277.24796498557504,0.25,0.22,342.4596168,51.263367
ztfr,58761.1718100002,29757.743773728136,25.0,ab,301.486845065136,0.25,0.22,342.459624,51.2633601
ztfr,58476.1465400001,30088.462766457236,25.0,ab,304.83748301938317,0.25,0.22,342.4596166,51.263369
ztfr,58476.145589999855,30283.07694265781,25.0,ab,306.8091921124449,0.25,0.22,342.4596198,51.2633838
ztfr,58476.135069999844,30563.282803659662,25.0,ab,309.6480626143407,0.25,0.22,342.4596323,51.2633771
ztfr,58263.3775200001,28261.811798101582,25.0,ab,286.33099806298935,0.25,0.22,342.4595164,51.2633749
ztfr,58257.421879999805,29895.09927814587,25.0,ab,302.87844511365154,0.25,0.22,342.4595537,51.2633902
ztfr,58269.42519999994,28866.89017948273,25.0,ab,292.4612737185239,0.25,0.22,342.4596116,51.2633844
ztfr,58256.42377999984,29512.0922666639,25.0,ab,298.9980576619836,0.25,0.22,342.4595996,51.2633892
ztfr,58279.42952999985,29133.992225701673,25.0,ab,295.16738456608374,0.25,0.22,342.4596146,51.2634079
ztfr,58282.46892999997,29730.348496770224,25.0,ab,301.209293256016,0.25,0.22,342.4595853,51.2633878
ztfr,58476.12455999991,29895.09927814587,25.0,ab,302.87844511365154,0.25,0.22,342.4596144,51.2633773
ztfr,58751.22246999992,29812.610081722476,25.0,ab,302.0427161763117,0.25,0.22,342.4596202,51.2633712
ztfr,58302.40695999982,29457.77902339458,25.0,ab,298.447789856634,0.25,0.22,342.4592633,51.263405
ztfr,58299.41465999978,29730.348496770224,25.0,ab,301.209293256016,0.25,0.22,342.4594277,51.2634207
ztfr,58270.42605999997,27466.289924159555,25.0,ab,278.2712680720741,0.25,0.22,342.4596057,51.2633863
ztfr,58634.42792999977,30116.18803078821,25.0,ab,305.11837805414456,0.25,0.22,342.4596052,51.2633864
ztfr,58641.47297,28470.82159799285,25.0,ab,288.44855461015425,0.25,0.22,342.4596308,51.2633684
ztfr,58638.47282999987,28497.056273411567,25.0,ab,288.7143479304892,0.25,0.22,342.4596169,51.2633643
ztfr,58639.41168999998,29785.16429429191,25.0,ab,301.7646526266795,0.25,0.22,342.4596364,51.2633788
ztfr,58300.42864000006,29187.708481971455,25.0,ab,295.711604072597,0.25,0.22,342.4595682,51.2633802
ztfr,58298.44654999999,29621.019360527673,25.0,ab,300.101638838057,0.25,0.22,342.4594115,51.2634147
ztfr,58290.47624999983,28813.764348397,25.0,ab,291.92303603063704,0.25,0.22,342.4595913,51.2633775
ztfr,58636.42469999986,14873.048700465295,25.0,ab,164.3830098007081,0.25,0.22,342.4596287,51.2633688
ztfr,58277.43117000023,29702.97844017866,25.0,ab,300.9319969638714,0.25,0.22,342.4595879,51.2633859
ztfr,58275.428040000144,14791.083881682101,25.0,ab,163.47710114131337,0.25,0.22,342.4596169,51.2633886
ztfr,58271.447970000096,28734.258866748714,25.0,ab,291.1175362249466,0.25,0.22,342.4595744,51.2633947
ztfr,58476.128380000126,30338.911841942718,25.0,ab,307.37487638467786,0.25,0.22,342.4596242,51.2633767
ztfr,58476.11977999983,30143.93884279472,25.0,ab,305.3995319219732,0.25,0.22,342.4596242,51.2633834
ztfr,58476.1226499998,30478.949896279893,25.0,ab,308.7936543509177,0.25,0.22,342.4596206,51.2633885
ztfr,58476.12742999988,30143.93884279472,25.0,ab,305.3995319219732,0.25,0.22,342.4596184,51.2633803
ztfr,58476.11500000022,29593.749953433922,25.0,ab,299.82536226366324,0.25,0.22,342.4596327,51.2633741
ztfr,58476.12168999994,28734.258866748714,25.0,ab,291.1175362249466,0.25,0.22,342.4596145,51.2633704
ztfr,58476.11596000008,30366.86788465786,25.0,ab,307.6581095216651,0.25,0.22,342.4596331,51.2633762
ztfr,58476.11883000005,30171.715226017754,25.0,ab,305.68094486137176,0.25,0.22,342.4596136,51.2633648
ztfr,58476.129339999985,30143.93884279472,25.0,ab,305.3995319219732,0.25,0.22,342.4596255,51.2633746
ztfr,58764.22570999991,28787.23810835251,25.0,ab,291.654288759901,0.25,0.22,342.4596068,51.2633688
ztfr,58749.232050000224,29295.438297694327,25.0,ab,296.8030551754999,0.25,0.22,342.4596291,51.2633766
ztfr,58750.17389000021,30116.18803078821,25.0,ab,305.11837805414456,0.25,0.22,342.4596389,51.2633551
ztfr,58476.13028999977,29977.816715823814,25.0,ab,303.7164864486069,0.25,0.22,342.4596191,51.2633726
ztfr,58272.463640000205,30116.18803078821,25.0,ab,305.11837805414456,0.25,0.22,342.4595826,51.2633876
ztfr,58276.4667799999,24254.928571094228,25.0,ab,245.7357636984348,0.25,0.22,342.4595982,51.2633905
ztfr,58293.47291000001,29702.97844017866,25.0,ab,300.9319969638714,0.25,0.22,342.4596239,51.2633838
ztfr,58316.44894000003,19498.445997580457,25.0,ab,197.54605766426965,0.25,0.22,342.4596131,51.2633914
ztfr,58301.45008999994,27466.289924159555,25.0,ab,278.2712680720741,0.25,0.22,342.4595275,51.2633936
ztfr,58296.36534000002,27771.54235884665,25.0,ab,281.3638947907541,0.25,0.22,342.4596041,51.263374
ztfr,58283.38695000019,29484.923138943665,25.0,ab,298.7227970554729,0.25,0.22,342.4596171,51.2633865
ztfr,58278.46947999997,30033.08878676564,25.0,ab,304.276468496143,0.25,0.22,342.4596089,51.2633836
ztfr,58284.4680900001,30283.07694265781,25.0,ab,306.8091921124449,0.25,0.22,342.4596002,51.2633842
ztfr,58244.48368000006,21242.224773886992,25.0,ab,215.2129334112254,0.25,0.22,342.4595052,51.2634
ztfr,58242.46681000013,29730.348496770224,25.0,ab,301.209293256016,0.25,0.22,342.4595947,51.2633879
ztfr,58259.46886999998,27214.477464543666,25.0,ab,275.7200617516302,0.25,0.22,342.459434,51.2633897
ztfr,58643.467550000176,29675.63358073526,25.0,ab,300.65495595346994,0.25,0.22,342.4596164,51.2633791
ztfr,58249.45006999979,27064.499490384835,25.0,ab,274.2005787356387,0.25,0.22,342.4593141,51.2634672
ztfr,58256.466039999854,29053.603143031454,25.0,ab,294.3529326675725,0.25,0.22,342.4596189,51.2633913
ztfr,58255.46481999988,17963.873990638895,25.0,ab,181.9987340359729,0.25,0.22,342.4596079,51.2633999
ztfr,58249.46576000005,27899.729974082697,25.0,ab,282.66261152102106,0.25,0.22,342.4593745,51.2634451
ztfr,58254.48706000019,26693.1606362429,25.0,ab,270.4384057551659,0.25,0.22,342.4595254,51.2634098
ztfr,58247.46608999977,30310.9815358405,25.0,ab,307.0919039949534,0.25,0.22,342.4595473,51.2633968
ztfr,58268.451669999864,29648.313895243453,25.0,ab,300.3781699897986,0.25,0.22,342.4595655,51.2633836
ztfr,58246.44761000015,28813.764348397,25.0,ab,291.92303603063704,0.25,0.22,342.4594976,51.2634039
ztfr,58644.47320999997,30171.715226017754,25.0,ab,305.68094486137176,0.25,0.22,342.4596209,51.263363
ztfr,58646.47020999994,25234.807724805756,25.0,ab,255.663286323937,0.25,0.22,342.4596341,51.2633695
ztfr,58332.40211000014,28287.853879701313,25.0,ab,286.59484014322675,0.25,0.22,342.4596376,51.2633769
ztfr,58288.473180000205,29895.09927814587,25.0,ab,302.87844511365154,0.25,0.22,342.4594702,51.2633998
ztfr,58303.47848000005,29484.923138943665,25.0,ab,298.7227970554729,0.25,0.22,342.4595815,51.2633859
ztfr,58304.383539999835,29977.816715823814,25.0,ab,303.7164864486069,0.25,0.22,342.4596308,51.263385
ztfr,58286.4757699999,16888.846947909202,25.0,ab,186.66243547457515,0.25,0.22,342.4596196,51.2633981
ztfr,58289.47730999999,29840.0811593022,25.0,ab,302.3210359499151,0.25,0.22,342.4595003,51.263393
