field,filter,limmag
8289,desi,23.44
8289,desz,22.69
8290,desg,24.893888659593536
8290,desr,24.48949595195491
8290,desz,23.654297247165587
8291,desg,24.33
8291,desr,24.08
8291,desi,23.44
8291,desz,22.69
8293,desg,24.547089181295256
8293,desr,24.18686773718857
8293,desz,22.995936928725826
8294,desg,24.33
8294,desr,24.08
8294,desi,23.44
8294,desz,22.69
8295,desg,25.05861821988734
8295,desr,24.16862855306486
8295,desz,23.25313065691692
8297,desg,21.03415797738468
8297,desr,22.120323340098064
8297,desz,23.29608098472037
8298,desg,24.693364352714724
8298,desr,24.179572640395747
8298,desz,23.24049749606993
8299,desg,24.33
8299,desr,24.08
8299,desi,23.44
8299,desz,22.69
8301,desr,22.85952169754926
8302,desg,24.33
8302,desr,24.08
8302,desi,23.44
8302,desz,22.69
8303,desg,25.250470283703926
8303,desr,24.30710728963216
8303,desz,23.44799868265788
8304,desz,22.988372802734375
8306,desg,24.708056083092323
8306,desr,24.25029358497033
8306,desz,23.653648865528595
8307,desg,24.33
8307,desr,24.08
8307,desi,23.44
8307,desz,22.69
8308,desg,24.508898386141148
8308,desr,23.897483732642197
8308,desz,23.389329212467846
8310,desg,24.595188606076125
8310,desr,24.08837267247642
8310,desz,22.999553680419922
8311,desg,25.223900911284655
8311,desr,24.280370479676783
8311,desz,23.34482448857005
8312,desg,24.33
8312,desr,24.08
8312,desi,23.44
8312,desz,22.69
8314,desg,22.70951920747757
8314,desr,22.509284761216904
8315,desg,24.33
8315,desr,24.08
8315,desi,23.44
8315,desz,22.69
8316,desg,25.723227617217272
8316,desr,25.4371423023503
8316,desz,23.342068602399127
8318,desz,22.69350665953101
8319,desg,24.692016229396913
8319,desr,24.243318325135768
8319,desz,23.00237837070372
8320,desg,24.33
8320,desr,24.08
8320,desi,23.44
8320,desz,22.69
8321,desg,24.419091201410062
8321,desr,24.040452352384243
8321,desz,22.116927542337557
8323,desg,24.33
8323,desr,24.08
8323,desi,23.44
8323,desz,22.69
8324,desg,25.007133809531606
8324,desr,23.959656459529224
8324,desz,23.595770347409132
8325,desg,24.280540978036274
8325,desr,23.677205155535443
8325,desz,23.079151107043756
8327,desg,25.522394412901342
8327,desr,25.132444474755264
8327,desz,24.05104986051234
8328,desg,24.33
8328,desr,24.08
8328,desi,23.44
8328,desz,22.69
8329,desg,25.315904245143983
8329,desr,24.46902647251036
8329,desz,23.294204386269175
8331,desr,21.96120262145996
8331,desz,23.209430694580078
8332,desg,25.60918793311486
8332,desr,25.010107529469025
8332,desz,23.270275115966797
8333,desg,24.33
8333,desr,24.08
8333,desi,23.44
8333,desz,22.69
8335,desz,22.90650156566075
8336,desg,24.33
8336,desr,24.08
8336,desi,23.44
8336,desz,22.69
8337,desg,25.295950866327054
8337,desr,24.458675617124975
8337,desz,23.494031301358852
8340,desg,24.731628465652467
8340,desr,24.332219982147215
8340,desz,23.237600803375244
8341,desg,24.33
8341,desr,24.08
8341,desi,23.44
8341,desz,22.69
8342,desg,24.532933699779022
8342,desr,24.155864079793293
8342,desz,23.57802239442483
8344,desg,24.33
8344,desr,24.08
8344,desi,23.44
8344,desz,22.69
8345,desg,24.77238221168518
8345,desr,24.24996962547302
8345,desz,23.38397889137268
8346,desg,24.33
8346,desr,24.08
8346,desi,23.44
8346,desz,22.69
8348,desg,24.62472243309021
8348,desr,24.300396156311034
8348,desz,22.98980097770691
8349,desg,24.33
8349,desr,24.08
8349,desi,23.44
8349,desz,22.69
8350,desg,25.576363586797946
8350,desr,24.45205897819705
8350,desz,23.342271200040493
8352,desg,21.288582054344385
8352,desr,25.19601598600062
8352,desz,23.323425432530843
8353,desg,25.4465927961396
8353,desr,25.04362050498404
8353,desz,23.251904138704624
8354,desg,24.33
8354,desr,24.08
8354,desi,23.44
8354,desz,22.69
8355,desg,24.7606080862192
8355,desr,24.292641419630783
8355,desz,23.6793820699056
8357,desg,24.33
8357,desr,24.08
8357,desi,23.44
8357,desz,22.69
8358,desg,25.20404852890387
8358,desr,24.094508101300494
8358,desz,23.638415778555522
8359,desz,23.43017633949838
8361,desg,24.925984573364257
8361,desr,24.37373294830322
8361,desz,23.342678117752076
8362,desg,24.33
8362,desr,24.08
8362,desi,23.44
8362,desz,22.69
8363,desg,25.075924803571002
8363,desr,24.16307537730147
8363,desz,23.598469199203862
8365,desg,24.475720103194075
8365,desr,24.018343576570835
8365,desz,21.698532709261265
8366,desg,24.493900632858278
8366,desr,24.053077220916748
8366,desz,23.22786078453064
8367,desg,24.33
8367,desr,24.08
8367,desi,23.44
8367,desz,22.69
8370,desg,24.33
8370,desr,24.08
8370,desi,23.44
8370,desz,22.69
8371,desg,25.571726408871736
8371,desr,24.81501986763694
8371,desz,23.519606373526834
8373,desz,22.681338373819987
8374,desg,24.750544691085814
8374,desr,24.284005308151244
8374,desz,23.385140562057494
8375,desg,24.33
8375,desr,24.08
8375,desi,23.44
8375,desz,22.69
8376,desg,24.63567014840933
8376,desr,24.169874631441555
8376,desz,23.287472407023113
8378,desg,24.33
8378,desr,24.08
8378,desi,23.44
8378,desz,22.69
8379,desg,24.718727437461293
8379,desr,24.08114042514708
8379,desz,23.331808508896245
8380,desg,23.71520968181331
8380,desr,23.35340155624762
8380,desz,23.483537115701814
8382,desg,24.267010200314406
8382,desr,24.256289086690764
8382,desz,22.390603321354565
8383,desg,24.33
8383,desr,24.08
8383,desi,23.44
8383,desz,22.69
8384,desg,25.523112273797757
8384,desr,24.405537349421802
8384,desz,23.47491655117128
8386,desz,23.426150846481324
8387,desg,24.616844084204697
8387,desr,24.242062498883502
8387,desz,23.24282255405333
8388,desg,24.33
8388,desr,24.08
8388,desi,23.44
8388,desz,22.69
8390,desr,22.43193292617798
8391,desg,24.33
8391,desr,24.08
8391,desi,23.44
8391,desz,22.69
8392,desg,25.346243462911467
8392,desr,24.311119637838225
8392,desz,23.362990309552448
8395,desg,24.711666293260528
8395,desr,24.254476082034227
8395,desz,23.42522430419922
8396,desg,24.33
8396,desr,24.08
8396,desi,23.44
8396,desz,22.69
8397,desg,24.370262099475397
8397,desr,23.935852376426137
8397,desz,23.410649415923327
8399,desg,24.51502516211533
8399,desr,23.794061474683808
8399,desz,22.801838618953052
8400,desg,24.920112991333006
8400,desr,24.31476402282715
8400,desz,23.40778489112854
8401,desg,24.33
8401,desr,24.08
8401,desi,23.44
8401,desz,22.69
8403,desg,24.623316701253255
8403,desr,22.285538291931154
8403,desz,22.979470686479047
8404,desg,24.33
8404,desr,24.08
8404,desi,23.44
8404,desz,22.69
8405,desg,25.729186838323418
8405,desr,25.467707764018666
8405,desz,23.303304195404053
8407,desg,22.160894230433872
8407,desr,22.692529133387975
8407,desz,23.132209033500857
8408,desg,24.66879458427429
8408,desr,24.224959230422975
8408,desz,23.11026725769043
8409,desg,24.33
8409,desr,24.08
8409,desi,23.44
8409,desz,22.69
8410,desz,20.618168223987926
8412,desg,24.33
8412,desr,24.08
8412,desi,23.44
8412,desz,22.69
8413,desg,25.238388061523438
8413,desr,24.25053243637085
8413,desz,23.508097839355468
8414,desg,20.09710063934326
8414,desz,23.380743551254273
8416,desg,25.083711099624633
8416,desr,24.649993181228638
8416,desz,23.66548810005188
8417,desg,24.33
8417,desr,24.08
8417,desi,23.44
8417,desz,22.69
8418,desg,25.577611039324506
8418,desr,24.53184113851408
8418,desz,23.321869268649962
8420,desg,22.531901911685342
8420,desr,23.74903650981624
8420,desz,23.403379533349014
8421,desg,24.719912598772748
8421,desr,24.13305608237662
8421,desz,23.339724284846607
8422,desg,24.33
8422,desr,24.08
8422,desi,23.44
8422,desz,22.69
8424,desr,21.792961883544923
8424,desz,21.879352681777057
8425,desg,24.33
8425,desr,24.08
8425,desi,23.44
8425,desz,22.69
8426,desg,25.36341583438036
8426,desr,24.354356021415896
8426,desz,23.509573075829483
8428,desz,22.682461102803547
8429,desg,24.78134792607005
8429,desr,24.301555540503525
8429,desz,23.27663426282929
8430,desg,24.33
8430,desr,24.08
8430,desi,23.44
8430,desz,22.69
8431,desg,24.58579306602478
8431,desr,24.133254957199096
8431,desz,23.270164251327515
8433,desg,24.33
8433,desr,24.08
8433,desi,23.44
8433,desz,22.69
8434,desg,24.883251237869263
8434,desr,24.394847106933593
8434,desz,23.495757865905762
8435,desg,24.33
8435,desr,24.08
8435,desi,23.44
8435,desz,22.69
8437,desg,24.405255429884967
8437,desr,24.063496943882534
8437,desz,22.833420944213866
8438,desg,24.33
8438,desr,24.08
8438,desi,23.44
8438,desz,22.69
8439,desg,25.482866287231445
8439,desr,24.291864776611327
8439,desz,23.343511867523194
8441,desg,24.771378469467162
8441,desr,24.04350128173828
8441,desz,23.36632957458496
8442,desg,24.61896858215332
8442,desr,24.136742496490477
8442,desz,23.244382429122926
8443,desg,24.33
8443,desr,24.08
8443,desi,23.44
8443,desz,22.69
8446,desg,24.33
8446,desr,24.08
8446,desi,23.44
8446,desz,22.69
8447,desg,25.200180798042112
8447,desr,24.035488547348393
8447,desz,23.438742940018816
8448,desz,23.042916384610262
8450,desg,24.751448747588366
8450,desr,24.28372946018126
8450,desz,23.456163778537658
8451,desg,24.33
8451,desr,24.08
8451,desi,23.44
8451,desz,22.69
8452,desg,26.018579250428736
8452,desr,23.891821744965345
8452,desz,23.43531492279797
8454,desg,24.52212049902939
8454,desr,24.204215026483304
8454,desz,23.035863783301377
8455,desg,24.597236680984498
8455,desr,24.205708599090578
8455,desz,23.30308327674866
8456,desg,24.33
8456,desr,24.08
8456,desi,23.44
8456,desz,22.69
8458,desg,24.096240997314453
8458,desr,23.910825729370117
8459,desg,24.33
8459,desr,24.08
8459,desi,23.44
8459,desz,22.69
8460,desg,25.37090152647437
8460,desr,24.84638186198909
8460,desz,23.489279863311022
8462,desz,22.68856852395194
8463,desg,24.664737701416016
8463,desr,24.24320183730707
8463,desz,23.199279599073456
8464,desg,24.33
8464,desr,24.08
8464,desi,23.44
8464,desz,22.69
8465,desg,20.8251505251284
8465,desr,22.06847855851457
8465,desz,22.190491141342534
8467,desg,24.33
8467,desr,24.08
8467,desi,23.44
8467,desz,22.69
8468,desg,24.521975426446822
8468,desr,24.00523889632452
8468,desz,23.221674692063104
8469,desg,24.43633554039932
8469,desr,23.74748271849097
8469,desz,23.225446468446314
8471,desg,24.97553954124451
8471,desr,24.51051197052002
8471,desz,23.455321884155275
8472,desg,24.33
8472,desr,24.08
8472,desi,23.44
8472,desz,22.69
8473,desg,25.527059799585587
8473,desr,24.572263619838616
8473,desz,23.268845778245193
8475,desg,21.060571432113647
8475,desr,20.402860288266783
8475,desz,23.424057006835938
8476,desg,24.911134115079555
8476,desr,24.375440551013483
8476,desz,23.226317382440335
8477,desg,24.33
8477,desr,24.08
8477,desi,23.44
8477,desz,22.69
8479,desz,22.31093120574951
8480,desg,24.33
8480,desr,24.08
8480,desi,23.44
8480,desz,22.69
8481,desg,25.289721930899272
8481,desr,24.39117310686809
8481,desz,23.325874002968394
8484,desg,24.756526621376597
8484,desr,24.260767029552923
8484,desz,23.227538457730923
8485,desg,24.33
8485,desr,24.08
8485,desi,23.44
8485,desz,22.69
8486,desg,24.54158369700114
8486,desr,24.07670525142125
8486,desz,23.429831504821777
8488,desg,24.33
8488,desr,24.08
8488,desi,23.44
8488,desz,22.69
8489,desg,24.767500993682116
8489,desr,24.134667140681568
8489,desz,23.43212155597966
8490,desg,24.33
8490,desr,24.08
8490,desi,23.44
8490,desz,22.69
8492,desg,23.09631960015548
8492,desr,24.11267598470052
8492,desz,21.651151255557412
8493,desg,24.33
8493,desr,24.08
8493,desi,23.44
8493,desz,22.69
8494,desg,25.724112999148485
8494,desr,25.29376983642578
8494,desz,23.305518685317622
8496,desg,24.763450356416925
8496,desr,24.32897062079851
8496,desz,23.475458012070767
8497,desg,25.105966056265483
8497,desr,24.594923345054067
8497,desz,23.376187301263577
8498,desg,24.33
8498,desr,24.08
8498,desi,23.44
8498,desz,22.69
8499,desz,22.618209590082582
8501,desg,24.33
8501,desr,24.08
8501,desi,23.44
8501,desz,22.69
8502,desg,25.339251169344273
8502,desr,24.069155809355944
8502,desz,23.64027237310642
8503,desg,22.994209987361256
8503,desr,22.463692445021408
8503,desz,23.39287539226253
8505,desg,24.755253131573017
8505,desr,24.5057432223589
8505,desz,23.36629163301908
8506,desg,24.33
8506,desr,24.08
8506,desi,23.44
8506,desz,22.69
8507,desg,25.363678304160512
8507,desr,24.375318899387267
8507,desz,23.32697891607517
8509,desr,24.15127162444286
8509,desz,23.17139650002504
8510,desg,24.604027700424194
8510,desr,24.156080055236817
8510,desz,23.275309896469118
8511,desg,24.33
8511,desr,24.08
8511,desi,23.44
8511,desz,22.69
8514,desg,24.33
8514,desr,24.08
8514,desi,23.44
8514,desz,22.69
8515,desg,25.310712859744118
8515,desr,24.482874189104354
8515,desz,23.516130992344447
8517,desz,22.789704591800007
8518,desg,24.758248910671327
8518,desr,24.231683963682592
8518,desz,23.23295867733839
8519,desg,24.33
8519,desr,24.08
8519,desi,23.44
8519,desz,22.69
8520,desg,24.592355123380337
8520,desr,24.03683741499738
8520,desz,23.130492977979706
8522,desg,24.33
8522,desr,24.08
8522,desi,23.44
8522,desz,22.69
8523,desg,24.698533407071743
8523,desr,24.218114806384577
8523,desz,23.29931584800162
8524,desg,24.52902512550354
8524,desz,23.33402442932129
8526,desg,20.53770329402043
8526,desr,23.689826853135052
8526,desz,22.55173568725586
8527,desg,24.33
8527,desr,24.08
8527,desi,23.44
8527,desz,22.69
8528,desg,25.2469265460968
8528,desr,24.351562023162842
8528,desz,23.247033023834227
8530,desg,24.806842031933012
8530,desr,22.324283692894912
8530,desz,23.57709989093599
8531,desg,24.63818818046933
8531,desr,24.284905978611537
8531,desz,23.219258353823708
8532,desg,24.75982326414527
8532,desr,24.223177560945835
8532,desz,23.559647909024868
8535,desg,24.33
8535,desr,24.08
8535,desi,23.44
8535,desz,22.69
8536,desg,25.302762031555176
8536,desr,24.180170104617165
8536,desz,23.20352517990839
8537,desz,22.997206052144367
8539,desg,24.794042348861694
8539,desr,24.337710523605345
8539,desz,23.438975286483764
8540,desg,24.658905634065952
8540,desr,24.196393361905727
8540,desz,23.034870752474156
8541,desg,24.613225573585147
8541,desr,23.965269270397368
8541,desz,23.417611939566477
8543,desg,24.45326298039134
8543,desr,24.1463964043594
8543,desz,22.043509087911467
8544,desg,24.69214267265506
8544,desr,24.23687181240175
8544,desz,23.31893111438286
8545,desg,24.69270557310523
8545,desr,24.28369880304104
8545,desz,23.51393527519412
8547,desz,22.5214524269104
8548,desg,24.33
8548,desr,24.08
8548,desi,23.44
8548,desz,22.69
8549,desg,25.53891144729242
8549,desr,25.115985451675044
8549,desz,23.41545184065656
8551,desr,20.22967414855957
8551,desz,22.654701375961302
8552,desg,24.51010857558832
8552,desr,24.333623467422115
8552,desz,22.905307165006313
8553,desg,24.6731552961396
8553,desr,23.91789659639684
8553,desz,22.875436224588533
8556,desg,24.33
8556,desr,24.08
8556,desi,23.44
8556,desz,22.69
8557,desg,24.98606556217845
8557,desr,24.299646470604873
8557,desz,23.375047823277914
8558,desg,24.25802175010123
8558,desr,23.53482958165611
8558,desz,23.11375590068538
8560,desg,25.411925878280247
8560,desr,24.939585025493916
8560,desz,24.097191737248348
8561,desg,24.33
8561,desr,24.08
8561,desi,23.44
8561,desz,22.69
8562,desg,25.269402155062046
8562,desr,24.386725123335676
8562,desz,23.263647777278248
8564,desg,21.90644919872284
8564,desr,20.951035443474264
8564,desz,23.457145504835175
8565,desg,24.64246661488603
8565,desr,24.135640074567096
8565,desz,23.4682503211789
8566,desg,24.52767958641052
8566,desr,22.878341388702392
8566,desz,23.015049552917482
8569,desg,24.33
8569,desr,24.08
8569,desi,23.44
8569,desz,22.69
8570,desg,25.244493624059164
8570,desr,24.306160996599896
8570,desz,23.290987712580982
8572,desg,21.87635748726981
8572,desr,21.436227798461914
8573,desg,24.80093058144174
8573,desr,24.250706835490902
8573,desz,23.19852922020889
8574,desg,24.367206154800044
8574,desr,22.680362747936712
8574,desz,21.367789554595948
8575,desg,24.54430468489484
8575,desr,23.999120851842367
8575,desz,23.359715810636196
8577,desg,24.33
8577,desr,24.08
8577,desi,23.44
8577,desz,22.69
8578,desg,24.724520055259145
8578,desr,24.249198727491425
8578,desz,23.348266927207387
8579,desg,24.77510056844572
8579,desr,24.19074844732517
8579,desz,23.61099340857529
8581,desg,24.14026387532552
8581,desr,23.787666002909344
8581,desz,22.577463150024414
8582,desg,24.33
8582,desr,24.08
8582,desi,23.44
8582,desz,22.69
8583,desg,25.35284730864734
8583,desr,24.359755446271198
8583,desz,23.510634119917707
8585,desg,24.819432886635386
8585,desr,24.916322661609186
8585,desz,23.645829549649868
8586,desg,24.603753407796223
8586,desr,24.194012778145925
8586,desz,23.333771115257626
8587,desg,23.897889566421508
8587,desr,24.09239182472229
8587,desz,23.27845344543457
8590,desg,24.33
8590,desr,24.08
8590,desi,23.44
8590,desz,22.69
8591,desg,25.099447203845514
8591,desr,24.01954595054068
8591,desz,23.40746442283072
8592,desz,23.28269567489624
8594,desg,25.141996383666992
8594,desr,24.45741295814514
8594,desz,23.255537462234496
8595,desg,24.33
8595,desr,24.08
8595,desi,23.44
8595,desz,22.69
8596,desg,25.393114694734898
8596,desr,24.241348778329243
8596,desz,23.29384199002894
8598,desg,24.523097573257076
8598,desr,23.871410462914444
8598,desz,23.270959156315502
8599,desg,24.826306200027467
8599,desr,24.73706889152527
8599,desz,23.37431993484497
8600,desg,24.522692052329457
8600,desr,24.11594809555426
8600,desz,23.421029114141696
8603,desg,24.33
8603,desr,24.08
8603,desi,23.44
8603,desz,22.69
8604,desg,25.10499233152808
8604,desr,24.366407068764293
8604,desz,23.494941013615307
8606,desz,22.868793773651124
8607,desg,24.777147436141966
8607,desr,24.124154901504518
8607,desz,23.093228101730347
8608,desg,24.54548417954218
8608,desr,24.100440116155717
8608,desz,23.17279307047526
8609,desg,23.91291372399581
8609,desr,23.80568585395813
8609,desz,22.964493322372437
8611,desg,24.33
8611,desr,24.08
8611,desi,23.44
8611,desz,22.69
8612,desg,24.53872248021568
8612,desr,23.99285688632872
8612,desz,23.292702232919087
8613,desg,24.548023748397828
8613,desr,24.071391296386718
8613,desz,23.34143433570862
8615,desg,21.040187217093802
8615,desr,24.158286571502686
8615,desz,20.332343488126188
8616,desg,24.33
8616,desr,24.08
8616,desi,23.44
8616,desz,22.69
8617,desg,25.399062871932983
8617,desr,24.56136565208435
8617,desz,23.33592596054077
8619,desg,20.85941567140467
8619,desr,23.921654259286274
8619,desz,23.542690416661703
8620,desg,24.637908481416247
8620,desr,24.267714318774996
8620,desz,23.342390696207683
8621,desg,24.520242500305176
8621,desr,23.80444164276123
8621,desz,23.164764642715454
8624,desg,24.33
8624,desr,24.08
8624,desi,23.44
8624,desz,22.69
8625,desg,25.194355010986328
8625,desr,24.277051782608034
8625,desz,23.315511608123778
8628,desg,24.706241607666016
8628,desr,24.242072010040282
8628,desz,23.323393535614013
8629,desg,24.561682259164204
8629,desr,23.947342942400677
8629,desz,22.57185084645341
8630,desg,24.605841970443727
8630,desr,24.12293586730957
8630,desz,23.63180661201477
8632,desg,21.928093787951347
8632,desr,24.00261244773865
8632,desz,22.863102197647095
8633,desg,24.701795805068244
8633,desr,24.192230406261626
8633,desz,23.433603014264786
8634,desg,24.614591598510742
8634,desr,24.17958836555481
8634,desz,23.402921199798584
8637,desg,24.33
8637,desr,24.08
8637,desi,23.44
8637,desz,22.69
8638,desg,25.6367985861642
8638,desr,24.795244898114884
8638,desz,23.398031370980398
8640,desg,24.346521889291157
8640,desr,24.46169913687357
8640,desz,23.480511549042493
8641,desg,24.639990091323853
8641,desr,24.1745756149292
8641,desz,23.23548240661621
8642,desg,24.66872694434189
8642,desr,23.37048712009337
8642,desz,23.060999986602038
8643,desz,22.65578603744507
8645,desg,24.33
8645,desr,24.08
8645,desi,23.44
8645,desz,22.69
8646,desg,25.358334425019056
8646,desr,24.06197738647461
8646,desz,23.489801965108732
8647,desg,21.66371817588806
8647,desz,23.516302248326742
8649,desg,25.370417943814907
8649,desr,24.989377184611996
8649,desz,24.057173380037632
8650,desg,24.33
8650,desr,24.08
8650,desi,23.44
8650,desz,22.69
8651,desg,25.428767824172972
8651,desr,24.485138130187988
8651,desz,23.305611515045165
8653,desg,21.586638185713028
8653,desr,23.886431739443825
8653,desz,23.301215535118466
8654,desg,24.60828735714867
8654,desr,24.038720357985724
8654,desz,23.372221901303245
8655,desg,24.68575508649959
8655,desr,24.11466633996298
8655,desz,22.905471713043923
8658,desg,24.33
8658,desr,24.08
8658,desi,23.44
8658,desz,22.69
8659,desg,25.48087844848633
8659,desr,24.16634774208069
8659,desz,23.48852472305298
8661,desg,20.443142890930176
8661,desz,23.031376066662016
8662,desg,24.85339864095052
8662,desr,24.22037095289964
8662,desz,23.301665575076374
8663,desg,24.562227249145508
8663,desr,24.06973007397774
8664,desg,24.52620571415599
8664,desr,24.0369759071164
8664,desz,23.232577021529035
8666,desg,24.33
8666,desr,24.08
8666,desi,23.44
8666,desz,22.69
8667,desg,24.6087361777701
8667,desr,24.251882320497096
8667,desz,23.291043351336224
8668,desg,24.552667799450102
8668,desr,24.006241934640066
8668,desz,23.486998103913805
8671,desg,24.33
8671,desr,24.08
8671,desi,23.44
8671,desz,22.69
8672,desg,25.175088148850662
8672,desr,24.3549252534524
8672,desz,23.395181069007286
8674,desg,24.49067213477158
8674,desr,24.311085445124927
8674,desz,23.441977942862163
8675,desg,24.67420996689215
8675,desr,24.10699239591273
8675,desz,23.243327071027057
8676,desg,24.36152101174379
8676,desr,23.950000078250202
8676,desz,23.075795295910957
8679,desg,24.33
8679,desr,24.08
8679,desi,23.44
8679,desz,22.69
8680,desg,25.59863305091858
8680,desr,24.014862298965454
8680,desz,23.303514623641966
8681,desz,22.013230093594256
8683,desg,24.81656608581543
8683,desr,24.336589813232422
8683,desz,23.358111476898195
8684,desg,24.69735245704651
8684,desr,24.11924877166748
8684,desz,22.80546932220459
8685,desg,25.427989168864926
8685,desr,24.11508736959318
8685,desz,23.30897103286371
8687,desz,22.991222893319478
8688,desg,24.47861621493385
8688,desr,24.14983726683117
8688,desz,23.231426783970424
8689,desg,24.548862370577726
8689,desr,24.167834932153877
8689,desz,23.3228984746066
8692,desg,24.33
8692,desr,24.08
8692,desi,23.44
8692,desz,22.69
8693,desg,25.274708890914916
8693,desr,24.383260107040407
8693,desz,23.46134572029114
8695,desz,22.35156473299352
8696,desg,24.642425304505885
8696,desr,24.149620986566312
8696,desz,23.104229252512862
8697,desg,24.58820515144162
8697,desr,24.02594594257634
8697,desz,22.179001831426852
8698,desz,21.762035416393744
8700,desg,24.33
8700,desr,24.08
8700,desi,23.44
8700,desz,22.69
8701,desg,24.745582628250123
8701,desr,24.199431896209717
8701,desz,23.443808364868165
8702,desg,24.18670618811319
8702,desr,23.758912463520847
8702,desz,23.161034162654435
8704,desg,24.914419537498837
8704,desr,24.413969266982306
8704,desz,23.41417998359317
8705,desg,24.33
8705,desr,24.08
8705,desi,23.44
8705,desz,22.69
8706,desg,25.353289860050854
8706,desr,24.43248176574707
8706,desz,23.276527497826553
8708,desg,20.422405183315277
8708,desr,23.18506007194519
8708,desz,23.54101669497606
8709,desg,24.519867515563966
8709,desr,24.14605016708374
8709,desz,23.86481442451477
8710,desg,24.628685474395752
8710,desr,23.320420974340195
8710,desz,23.153412437438966
8713,desg,24.33
8713,desr,24.08
8713,desi,23.44
8713,desz,22.69
8714,desg,25.775297784805296
8714,desr,24.315232515335083
8714,desz,23.202320957183836
8717,desg,24.746804865395152
8717,desr,24.217487800412062
8717,desz,23.285312699108587
8718,desg,24.438370867473324
8718,desr,23.887642092821075
8718,desz,22.89138268261421
8719,desg,24.60944082678818
8719,desr,24.008487561853922
8719,desz,23.28098971669267
8721,desg,24.33
8721,desr,24.08
8721,desi,23.44
8721,desz,22.69
8722,desg,24.760218381881714
8722,desr,24.212669134140015
8722,desz,23.322904872894288
8723,desg,24.65898003578186
8723,desr,24.02462191581726
8723,desz,23.345050811767578
8726,desg,24.33
8726,desr,24.08
8726,desi,23.44
8726,desz,22.69
8727,desg,25.518262004852296
8727,desr,24.433817052841185
8727,desz,23.345350980758667
8729,desg,24.77481722831726
8729,desr,24.914107179641725
8729,desz,23.657156658172607
8730,desg,24.503673791885376
8730,desr,23.981631183624266
8730,desz,23.186482238769532
8731,desr,24.004761505126954
8731,desz,23.00181555747986
8732,desz,22.604848861694336
8734,desg,24.33
8734,desr,24.08
8734,desi,23.44
8734,desz,22.69
8735,desg,25.611349678039552
8735,desr,24.126873540878297
8735,desz,23.34621834754944
8736,desz,23.66054394131615
8738,desg,25.229356626184977
8738,desr,24.637532024848753
8738,desz,23.700234994655702
8739,desg,24.33
8739,desr,24.08
8739,desi,23.44
8739,desz,22.69
8740,desg,25.645422390529088
8740,desr,24.356200944809686
8740,desz,23.271116075061617
8742,desg,24.32724530356271
8742,desr,23.77117697397868
8742,desz,23.263539041791642
8743,desg,24.76352014541626
8743,desr,24.55405550003052
8743,desz,23.348123216629027
8744,desg,24.67546844482422
8744,desr,24.119740259079705
8744,desz,23.297872134617396
8747,desg,24.33
8747,desr,24.08
8747,desi,23.44
8747,desz,22.69
8748,desg,25.710566357868473
8748,desr,24.612587858990924
8748,desz,23.487556922726515
8750,desz,23.15547432899475
8751,desg,24.93342171645746
8751,desr,24.276582438771317
8751,desz,23.226973184725132
8752,desg,24.570945072174073
8752,desr,23.95928821563721
8752,desz,23.009469842910768
8753,desg,24.35316299810642
8753,desr,23.983467613778462
8753,desz,22.837320188196696
8755,desg,24.33
8755,desr,24.08
8755,desi,23.44
8755,desz,22.69
8756,desg,24.389163133574694
8756,desr,23.929986302445574
8756,desz,23.218662122400797
8757,desg,24.458261210743974
8757,desr,22.036003494262694
8757,desz,23.26750913480433
8759,desr,23.587337017059326
8760,desg,24.33
8760,desr,24.08
8760,desi,23.44
8760,desz,22.69
8761,desg,25.386295179041422
8761,desr,24.535308279642244
8761,desz,23.40106880374071
8763,desg,24.99890312781701
8763,desr,24.18575321099697
8763,desz,23.646211526332756
8764,desg,24.678317093267673
8764,desr,24.18003552134444
8764,desz,23.37614859604254
8765,desg,22.686716079711914
8765,desr,23.710373808697955
8765,desz,23.049328082945287
8768,desg,24.33
8768,desr,24.08
8768,desi,23.44
8768,desz,22.69
8769,desg,25.364041677335415
8769,desr,24.280558609380954
8769,desz,23.287476051144484
8770,desz,22.3897032056536
8772,desg,24.887985944747925
8772,desr,24.19503378868103
8772,desz,23.39858946800232
8773,desg,24.635155794097155
8773,desr,24.05516615146544
8773,desz,22.805692905332982
8774,desg,25.624945068359374
8774,desr,23.9836510181427
8774,desz,23.35833373069763
8776,desg,24.151293659210204
8776,desr,24.107663202285767
8776,desz,22.089011001586915
8777,desg,24.375498887969226
8777,desr,24.066364334850775
8777,desz,23.26441685746356
8778,desg,24.510592031478883
8778,desr,24.19203281402588
8778,desz,23.163398027420044
8781,desg,24.33
8781,desr,24.08
8781,desi,23.44
8781,desz,22.69
8782,desg,25.65730443814906
8782,desr,24.723865276429713
8782,desz,23.572034696253336
8784,desg,23.60027413368225
8784,desr,24.228807115554808
8784,desz,23.54136242866516
8785,desg,24.748562903631303
8785,desr,24.15613842010498
8785,desz,23.245341982160294
8786,desg,24.7774836063385
8786,desr,24.256431436538698
8786,desz,23.300602006912232
8787,desz,22.069175465901694
8789,desg,24.33
8789,desr,24.08
8789,desi,23.44
8789,desz,22.69
8790,desg,25.14675760269165
8790,desr,24.384356117248537
8790,desz,23.366277027130128
8791,desg,23.67039203643799
8791,desz,23.464883470535277
8793,desg,25.21322627183868
8793,desr,24.76170028128275
8793,desz,23.72751659300269
8794,desg,24.33
8794,desr,24.08
8794,desi,23.44
