filter,mjd,flux,zp,magsys,fluxerr,ra_unc,dec_unc,ra,dec
ztfi,58243.25812999997,13477.210138513503,25.0,ab,148.95563182121222,0.25,0.22,229.9620538,34.8443013
ztfi,58227.33742000023,17298.16359215103,25.0,ab,191.18637023045966,0.25,0.22,229.9620602,34.8443015
ztfi,58288.35338000022,11781.484060029261,25.0,ab,130.2137745065064,0.25,0.22,229.9620588,34.8442722
ztfi,58538.438219999894,15819.763986011556,25.0,ab,174.8464938648437,0.25,0.22,229.9620301,34.8443226
ztfi,58214.29963999987,11945.380829338874,25.0,ab,132.02522855189548,0.25,0.22,229.9620604,34.8443045
ztfi,58245.299199999776,11045.871839886311,25.0,ab,122.08348775571427,0.25,0.22,229.9620729,34.8443011
ztfi,58278.23150000023,12201.128470319318,25.0,ab,134.85185595159473,0.25,0.22,229.9620636,34.8442869
ztfi,58236.469719999935,12268.741046383406,25.0,ab,135.59913776164126,0.25,0.22,229.9620554,34.844276
ztfi,58235.33656999981,13753.080974214517,25.0,ab,152.00466898918376,0.25,0.22,229.9620202,34.8443203
ztfi,58210.364620000124,23014.41817408509,25.0,ab,254.3647509303099,0.25,0.22,229.962042,34.8442831
ztfi,58223.332039999776,12178.673848912604,25.0,ab,134.60367830321147,0.25,0.22,229.9620668,34.8442742
ztfi,58487.50682999985,11324.003632355578,25.0,ab,125.15751394147763,0.25,0.22,229.9620346,34.844259
ztfi,58328.17605999997,20417.379446695315,25.0,ab,225.6612180383631,0.25,0.22,229.9620572,34.8442868
ztfi,58598.26017000014,12314.024122062185,25.0,ab,136.0996248119444,0.25,0.22,229.962057,34.8442738
ztfi,58587.482439999934,21637.147217791055,25.0,ab,239.14258971331404,0.25,0.22,229.9620648,34.8442708
ztfi,58208.389899999835,13589.391171008028,25.0,ab,150.195502417711,0.25,0.22,229.9620523,34.8442907
ztfi,58258.313370000105,16203.170427400004,25.0,ab,179.08405847460926,0.25,0.22,229.9620666,34.8443068
ztfi,58243.23117000004,14709.570767969777,25.0,ab,162.57618491088107,0.25,0.22,229.9620267,34.8443164
ztfi,58586.44420999987,19444.644164481306,25.0,ab,214.910150342022,0.25,0.22,229.9620586,34.8442643
ztfi,58207.36812000023,12858.786926344006,25.0,ab,142.12056585764395,0.25,0.22,229.9620704,34.8442695
ztfi,58584.46562999999,12787.922629358462,25.0,ab,141.33734469966237,0.25,0.22,229.9620592,34.8442747
ztfi,58539.40284000011,23163.276959874514,25.0,ab,256.0099990388956,0.25,0.22,229.9620562,34.8442849
ztfi,58596.467749999836,20473.872763416417,25.0,ab,226.28560525199123,0.25,0.22,229.9620647,34.8442634
ztfi,58235.35814000014,13121.998990192042,25.0,ab,145.0296931080538,0.25,0.22,229.9620716,34.8443034
ztfi,58505.48687000014,17474.308552673232,25.0,ab,193.13319628845275,0.25,0.22,229.9620363,34.8442701
ztfi,58300.19499999983,18984.536566615057,25.0,ab,209.82485321883965,0.25,0.22,229.9620604,34.8442818
ztfi,58270.27771000005,12234.888053268152,25.0,ab,135.22498065295957,0.25,0.22,229.9620619,34.8443091
ztfi,58323.283710000105,21517.905703397573,25.0,ab,237.82468378669785,0.25,0.22,229.9620779,34.8442799
ztfi,58205.4307599999,11956.387999881224,25.0,ab,132.14688429710156,0.25,0.22,229.9620538,34.8442769
ztfi,58588.4673700002,31131.496654470284,25.0,ab,344.07801807993826,0.25,0.22,229.9620596,34.8442674
ztfi,58568.393800000194,30366.86788465786,25.0,ab,335.6270285690892,0.25,0.22,229.9620483,34.8442936
ztfi,58279.322279999964,11890.496789850997,25.0,ab,131.4186277276303,0.25,0.22,229.9620766,34.8442676
ztfi,58242.38266000012,12280.046179887906,25.0,ab,135.72408671522132,0.25,0.22,229.9620673,34.8442848
ztfi,58331.24042000016,35123.6790465681,25.0,ab,388.201248663181,0.25,0.22,229.9620419,34.844288
ztfi,58582.33850000007,13267.833107241626,25.0,ab,146.64151134216536,0.25,0.22,229.9620594,34.8442743
ztfi,58573.37808999978,12519.875206248813,25.0,ab,138.37477508347402,0.25,0.22,229.9620644,34.844261
ztfi,58236.42054999992,12612.465753175398,25.0,ab,139.3981236308643,0.25,0.22,229.9620842,34.8443036
ztfi,58526.469870000146,12145.069377157804,25.0,ab,134.2322679541252,0.25,0.22,229.9620594,34.8443123
ztfi,58351.24307999993,10884.287379435951,25.0,ab,120.29759029240384,0.25,0.22,229.9620697,34.84427
ztfi,58258.35761999991,34705.63540079883,25.0,ab,383.58085952148036,0.25,0.22,229.9620651,34.8443145
ztfi,58346.15726999985,18046.79146556723,25.0,ab,199.46051129805448,0.25,0.22,229.9620551,34.8442866
ztfi,58237.30598000018,22428.488158692864,25.0,ab,247.88881305082617,0.25,0.22,229.9620616,34.8442916
ztfi,58568.2422600002,12659.017493002453,25.0,ab,139.9126324755769,0.25,0.22,229.9620543,34.8442848
ztfi,58211.39134000009,27164.392688390835,25.0,ab,300.23196450545726,0.25,0.22,229.9620482,34.844325
ztfi,58249.342459999956,21028.0983703774,25.0,ab,232.41113305840665,0.25,0.22,229.9621703,34.8443513
ztfi,58584.28879000014,23768.402866248784,25.0,ab,262.69809774693465,0.25,0.22,229.9620482,34.8442663
ztfi,58480.51135999989,12167.462039791297,25.0,ab,134.47976080883697,0.25,0.22,229.962048,34.8442978
ztfi,58327.17154000001,16504.40985652279,25.0,ab,182.41347970001692,0.25,0.22,229.9620522,34.8442791
ztfi,58597.302379999775,12189.895989248673,25.0,ab,134.72770998239176,0.25,0.22,229.962072,34.8442622
ztfi,58242.424099999946,11035.702899640139,25.0,ab,121.9710964741543,0.25,0.22,229.9620636,34.8442812
ztfi,58562.33649000013,12133.888504649787,25.0,ab,134.10869238383822,0.25,0.22,229.9620624,34.8442914
ztfi,58247.35817999998,20739.582044538307,25.0,ab,229.22233276781202,0.25,0.22,229.9620552,34.8443005
ztfi,58591.27178000007,15275.660582380731,25.0,ab,168.8328407845007,0.25,0.22,229.9620602,34.8442675
ztfi,58311.26043999987,21203.13116739852,25.0,ab,234.3456670310728,0.25,0.22,229.9620561,34.8442688
ztfi,58332.18062000023,12044.81128573176,25.0,ab,133.1241745727748,0.25,0.22,229.9620535,34.8443212
ztfi,58282.25963000022,17554.966296212366,25.0,ab,194.0246586183167,0.25,0.22,229.9620573,34.844283
ztfi,58229.3413300002,28893.48981559081,25.0,ab,319.3426522824695,0.25,0.22,229.9620493,34.8442874
ztfi,58589.420570000075,10403.991770513518,25.0,ab,114.98916702433078,0.25,0.22,229.9620541,34.844268
ztfi,58234.319350000005,12302.68770812381,25.0,ab,135.97433013423125,0.25,0.22,229.9620424,34.8442756
ztfi,58243.259070000146,13464.802883878474,25.0,ab,148.8185017746868,0.25,0.22,229.9620563,34.844305
ztfi,58236.447910000104,12156.26055237381,25.0,ab,134.35595739414944,0.25,0.22,229.9620493,34.8442813
ztfi,58606.418790000025,32181.03443093442,25.0,ab,355.6779383161518,0.25,0.22,229.9620502,34.8442735
ztfi,58589.381180000026,13206.872951464236,25.0,ab,145.96775479860656,0.25,0.22,229.9620339,34.8442591
ztfi,58567.46242000023,17155.366477283467,25.0,ab,189.60811818506338,0.25,0.22,229.9620355,34.8444631
ztfi,58606.42223000014,31827.314821707794,25.0,ab,351.76848470235547,0.25,0.22,229.9620524,34.8442716
ztfi,58332.193080000114,11545.16116921431,25.0,ab,127.60183738054579,0.25,0.22,229.962071,34.8442813
ztfi,58279.31271999981,11158.35052288668,25.0,ab,123.32664810719231,0.25,0.22,229.9620655,34.8442724
ztfi,58208.36553000007,15360.310683850272,25.0,ab,169.76842828506895,0.25,0.22,229.9620265,34.8442733
ztfi,58587.36327000009,26644.035277248975,25.0,ab,294.48076183421693,0.25,0.22,229.9620405,34.8442728
ztfi,58583.3768699998,13803.842646028837,25.0,ab,152.56570772195496,0.25,0.22,229.9620494,34.8442543
ztfi,58243.23716000002,14441.090844161221,25.0,ab,159.60883512029412,0.25,0.22,229.9620436,34.8443073
ztfi,58273.257869999856,19107.329810428735,25.0,ab,211.18201430987088,0.25,0.22,229.9620624,34.8442832
ztfi,58204.4441399998,17076.544728138753,25.0,ab,188.73694801524076,0.25,0.22,229.9620518,34.844272
ztfi,58245.27877999982,17750.067135006546,25.0,ab,196.18099278634955,0.25,0.22,229.9620584,34.8443031
ztfi,58324.275890000165,11651.987230250023,25.0,ab,128.78252264500372,0.25,0.22,229.9620859,34.8442881
ztfi,58232.45801000018,31506.488329723954,25.0,ab,348.222579256994,0.25,0.22,229.9620549,34.844278
ztfi,58311.33027999988,16626.46796893535,25.0,ab,183.76251581850568,0.25,0.22,229.9620651,34.844274
ztfi,58567.463359999936,17458.22152920504,25.0,ab,192.95539593361673,0.25,0.22,229.9620229,34.8444566
ztfi,58281.29333999986,13146.192882160858,25.0,ab,145.2970938851724,0.25,0.22,229.9620529,34.8442818
ztfi,58540.44450999983,24637.69076721767,25.0,ab,272.30582272803656,0.25,0.22,229.9620641,34.8442817
ztfi,58494.53671000013,20323.57010936221,25.0,ab,224.6243989215304,0.25,0.22,229.9620529,34.8442685
ztfi,58585.393749999814,19107.329810428735,25.0,ab,211.18201430987088,0.25,0.22,229.9620453,34.8442635
ztfi,58273.279740000144,18130.091670170244,25.0,ab,200.3811791870281,0.25,0.22,229.9620702,34.8442763
ztfi,58302.1957299998,34387.45222291268,25.0,ab,380.06416906330674,0.25,0.22,229.9620733,34.8443068
ztfi,58557.46592999995,15233.510631495697,25.0,ab,168.36698230928323,0.25,0.22,229.9620481,34.8442814
ztfi,58286.240350000095,11662.724050819641,25.0,ab,128.9011903718746,0.25,0.22,229.9620477,34.8442682
ztfi,58248.34003000008,31477.483141013174,25.0,ab,347.9020020628935,0.25,0.22,229.9620682,34.8443261
ztfi,58583.37595999986,13995.873225726178,25.0,ab,154.6881081322647,0.25,0.22,229.962042,34.8442561
ztfi,58325.209009999875,11846.771175814849,25.0,ab,130.9353543796165,0.25,0.22,229.9620282,34.8443251
ztfi,58272.27359999996,15177.491558612479,25.0,ab,167.74783663227748,0.25,0.22,229.9620418,34.8442877
ztfi,58234.38764999993,12257.44632049806,25.0,ab,135.47430383731955,0.25,0.22,229.9620621,34.8442902
ztfi,58242.404130000155,11523.913771994878,25.0,ab,127.36700246702517,0.25,0.22,229.9620557,34.8442794
ztfi,58276.261270000134,12918.140390030572,25.0,ab,142.7765645838896,0.25,0.22,229.9620666,34.8442627
ztfi,58249.379149999935,34673.685045253165,25.0,ab,383.2277311404354,0.25,0.22,229.9620227,34.8444236
ztfi,58598.25304999994,12111.557629827348,25.0,ab,133.8618824332542,0.25,0.22,229.9620724,34.844264
ztfi,58208.50826000003,11912.420080273738,25.0,ab,131.66093288893276,0.25,0.22,229.9620496,34.8442835
ztfi,58205.407949999906,12223.624492787327,25.0,ab,135.10049118141953,0.25,0.22,229.962059,34.8442846
ztfi,58258.31430999981,16550.07628769993,25.0,ab,182.91820375188667,0.25,0.22,229.9620662,34.8443058
ztfi,58572.50307000009,11418.261895482223,25.0,ab,126.19929476956436,0.25,0.22,229.9620442,34.8442652
ztfi,58204.39182000002,11240.871934697316,25.0,ab,124.23870846009169,0.25,0.22,229.962048,34.8442724
ztfi,58235.35706999991,12882.495516931349,25.0,ab,142.3826028856514,0.25,0.22,229.9620535,34.8442986
ztfi,58594.29381999979,27771.54235884665,25.0,ab,306.94243068082267,0.25,0.22,229.9620535,34.8442702
ztfi,58283.265089999884,21817.249589883,25.0,ab,241.133154700558,0.25,0.22,229.9620697,34.8442741
ztfi,58560.502809999976,26157.72682719108,25.0,ab,289.10588218970037,0.25,0.22,229.962068,34.8442666
ztfi,58567.48695999989,15892.784698824686,25.0,ab,175.6535486114364,0.25,0.22,229.9620765,34.8443313
ztfi,58205.490199999884,12542.9589230232,25.0,ab,138.62990575084297,0.25,0.22,229.9620515,34.8442853
ztfi,58303.21553000016,22407.84026786055,25.0,ab,247.66060412679118,0.25,0.22,229.9620616,34.8442787
ztfi,58311.23560999986,24660.393372343413,25.0,ab,272.5567411937826,0.25,0.22,229.9620696,34.84428
ztfi,58247.35713999998,20835.3116057175,25.0,ab,230.28037498299312,0.25,0.22,229.9620447,34.8443062
ztfi,58301.30429999996,16188.253626421068,25.0,ab,178.91919189675434,0.25,0.22,229.9620611,34.8442737
ztfi,58255.34384999983,16595.86907437563,25.0,ab,183.42432433634207,0.25,0.22,229.9620637,34.844294
ztfi,58255.34292999981,16534.840121711517,25.0,ab,182.74980742148804,0.25,0.22,229.9620509,34.8442891
ztfi,58538.44253000012,16025.072388814211,25.0,ab,177.1156462000351,0.25,0.22,229.9620545,34.8443324
ztfi,58206.36812000023,11934.383792107967,25.0,ab,131.9036848041869,0.25,0.22,229.9620546,34.8442685
ztfi,58607.40587999998,12268.741046383406,25.0,ab,135.59913776164126,0.25,0.22,229.9620607,34.8442565
ztfi,58237.42426999984,14561.294986160563,25.0,ab,160.93738040043868,0.25,0.22,229.9620511,34.844285
ztfi,58206.40939000016,12022.644346174131,25.0,ab,132.87917650170417,0.25,0.22,229.9620603,34.8442714
ztfi,58539.383530000225,25917.911346159486,25.0,ab,286.45534352996043,0.25,0.22,229.9620595,34.844296
ztfi,58592.44052000018,12554.51673687138,25.0,ab,138.7576474308,0.25,0.22,229.9620632,34.8442572
ztfi,58205.39233000018,11912.420080273738,25.0,ab,131.66093288893276,0.25,0.22,229.9620648,34.8442782
ztfi,58207.41153999977,12022.644346174131,25.0,ab,132.87917650170417,0.25,0.22,229.9620524,34.8442743
ztfi,58568.27284000022,11705.770359631366,25.0,ab,129.37695576105543,0.25,0.22,229.9620768,34.8442882
ztfi,58247.32263999991,25072.636247771163,25.0,ab,277.1130178520841,0.25,0.22,229.962046,34.8442948
ztfi,58274.257579999976,25118.864315095823,25.0,ab,277.6239493360817,0.25,0.22,229.9620436,34.8442764
ztfi,58211.4239500002,22532.01335629485,25.0,ab,249.03301582422895,0.25,0.22,229.9620517,34.8443456
ztfi,58236.50638000015,12033.722711826847,25.0,ab,133.00161912435286,0.25,0.22,229.9620683,34.8442684
ztfi,58596.445940000005,22449.15507569592,25.0,ab,248.1172322598722,0.25,0.22,229.9620636,34.8442645
ztfi,58203.361500000115,11189.224819552432,25.0,ab,123.66788344593208,0.25,0.22,229.9620385,34.8442744
ztfi,58282.28893999988,15951.443869276016,25.0,ab,176.30187372523105,0.25,0.22,229.962064,34.8442817
ztfi,58560.52358999988,23399.145610551004,25.0,ab,258.61691571729125,0.25,0.22,229.9620651,34.8442575
ztfi,58227.33837000001,17442.14931561177,25.0,ab,192.7777592635681,0.25,0.22,229.9620605,34.8443095
ztfi,58206.32536000013,12302.68770812381,25.0,ab,135.97433013423125,0.25,0.22,229.9620577,34.8442772
ztfi,58561.52442000015,33511.97319677084,25.0,ab,370.3880172377509,0.25,0.22,229.9620335,34.8443151
ztfi,58322.20895999996,12314.024122062185,25.0,ab,136.0996248119444,0.25,0.22,229.9620683,34.844306
ztfi,58249.34340000013,21617.22784335473,25.0,ab,238.92243265008275,0.25,0.22,229.9620783,34.8443794
ztfi,58279.300210000016,11956.387999881224,25.0,ab,132.14688429710156,0.25,0.22,229.962059,34.8442669
ztfi,58211.46804000018,19160.19832068458,25.0,ab,211.76633868173042,0.25,0.22,229.9620561,34.8443626
ztfi,58235.30755000003,14900.471117871008,25.0,ab,164.68609355979115,0.25,0.22,229.9620569,34.8442789
ztfi,58211.39038999984,27139.384876415894,25.0,ab,299.95556795194886,0.25,0.22,229.9620435,34.8443242
ztfi,58580.421910000034,11470.966197735554,25.0,ab,126.78180424750197,0.25,0.22,229.9620399,34.844273
ztfi,58547.39567,17218.685749860062,25.0,ab,190.30794865117397,0.25,0.22,229.9620653,34.8442896
ztfi,58362.191070000175,12100.407608569561,25.0,ab,133.73864784358736,0.25,0.22,229.9620625,34.8442807
ztfi,58324.25486000022,12930.043917962797,25.0,ab,142.9081272371259,0.25,0.22,229.9620617,34.844277
ztfi,58277.334100000095,21183.611352485,25.0,ab,234.12992606290558,0.25,0.22,229.962047,34.8442695
ztfi,58612.29981000023,21877.616239495517,25.0,ab,241.8003515715385,0.25,0.22,229.9620644,34.8442673
ztfi,58234.38630999997,12212.37130165309,25.0,ab,134.97611631613375,0.25,0.22,229.9620622,34.8442893
ztfi,58596.48892999999,18897.3105443168,25.0,ab,208.8607955890221,0.25,0.22,229.9620643,34.8442619
ztfi,58573.32042999985,14709.570767969777,25.0,ab,162.57618491088107,0.25,0.22,229.9620567,34.8442783
ztfi,58324.3079400002,11439.314495393086,25.0,ab,126.43197670365697,0.25,0.22,229.9620575,34.8442958
ztfi,58598.400669999886,11066.237839776653,25.0,ab,122.30858110590754,0.25,0.22,229.962062,34.8442499
ztfi,58204.40708999988,10685.6267459996,25.0,ab,118.10191181982806,0.25,0.22,229.9620473,34.844273
ztfi,58236.44696999993,12178.673848912604,25.0,ab,134.60367830321147,0.25,0.22,229.9620526,34.8442848
ztfi,58244.273060000036,15732.581854464699,25.0,ab,173.88292133353977,0.25,0.22,229.9620646,34.8442752
ztfi,58612.2804200002,23944.1817286338,25.0,ab,264.64087753876646,0.25,0.22,229.9620566,34.8442656
ztfi,58203.42395999981,35318.3169791957,25.0,ab,390.3524666031661,0.25,0.22,229.9620531,34.8443114
ztfi,58365.215369999874,15431.21065657794,25.0,ab,170.55204374592583,0.25,0.22,229.9620624,34.8442695
ztfi,58569.405720000155,25444.856151466338,25.0,ab,281.2269442776211,0.25,0.22,229.9620621,34.8442707
ztfi,58202.3757600002,35026.76269138133,25.0,ab,387.13008951582896,0.25,0.22,229.9620496,34.8442815
ztfi,58582.36143000005,12694.044019618035,25.0,ab,140.29975995588657,0.25,0.22,229.9620584,34.8442718
ztfi,58572.38701000018,12212.37130165309,25.0,ab,134.97611631613375,0.25,0.22,229.9620521,34.844262
ztfi,58343.17272000015,12111.557629827348,25.0,ab,133.8618824332542,0.25,0.22,229.9620588,34.8442792
ztfi,58272.213169999886,18163.519311765114,25.0,ab,200.7506351369526,0.25,0.22,229.9620566,34.8442779
ztfi,58255.377170000225,14941.699574067023,25.0,ab,165.1417672992798,0.25,0.22,229.962067,34.8442776
ztfi,58606.46254000021,24957.437948315743,25.0,ab,275.83979918859563,0.25,0.22,229.9620666,34.8442666
ztfi,58541.44185000006,35809.64371026363,25.0,ab,395.7828103393472,0.25,0.22,229.9620556,34.8442831
ztfi,58208.41013000021,13353.650333271873,25.0,ab,147.58999838014287,0.25,0.22,229.9620608,34.8442803
ztfi,58214.4092600001,10413.578615284363,25.0,ab,115.09512474891447,0.25,0.22,229.9620557,34.8443579
ztfi,58280.25798999984,12705.74105208542,25.0,ab,140.4290403368931,0.25,0.22,229.9620629,34.844283
ztfi,58301.260410000104,18080.06552110008,25.0,ab,199.8282697520825,0.25,0.22,229.9620635,34.8442691
ztfi,58274.253320000134,25281.334798341133,25.0,ab,279.4196394852577,0.25,0.22,229.9620676,34.8442765
ztfi,58277.34349999996,26326.91674218491,25.0,ab,290.97583824341393,0.25,0.22,229.9620714,34.8442738
ztfi,58285.25174999982,16580.590751089167,25.0,ab,183.25546206626436,0.25,0.22,229.962009,34.844386
ztfi,58275.2715400001,32749.147555557905,25.0,ab,361.956956640752,0.25,0.22,229.9620625,34.8442819
ztfi,58572.3435800001,12508.349283740652,25.0,ab,138.24738587963432,0.25,0.22,229.9620508,34.8442616
ztfi,58206.38666999992,11901.453387038564,25.0,ab,131.53972451546036,0.25,0.22,229.9620556,34.8442729
ztfi,58588.3351400001,12302.68770812381,25.0,ab,135.97433013423125,0.25,0.22,229.9620577,34.8442566
ztfi,58502.48624,18416.199035246715,25.0,ab,203.54335465922622,0.25,0.22,229.9620531,34.8442641
ztfi,58541.440919999965,35908.72623694513,25.0,ab,396.8779108989288,0.25,0.22,229.9620531,34.8442877
ztfi,58258.31523999991,17314.10312890156,25.0,ab,191.36254050184448,0.25,0.22,229.962078,34.8442986
ztfi,58208.34635999985,15516.722739072351,25.0,ab,171.49715821289576,0.25,0.22,229.962054,34.8442643
ztfi,58286.25681999978,11045.871839886311,25.0,ab,122.08348775571427,0.25,0.22,229.9620498,34.8442616
ztfi,58585.279260000214,34737.615197265266,25.0,ab,383.9343132956083,0.25,0.22,229.9620588,34.8442952
ztfi,58234.3429899998,12542.9589230232,25.0,ab,138.62990575084297,0.25,0.22,229.9620576,34.8442866
ztfi,58580.45926999999,11117.317272815919,25.0,ab,122.87313186554067,0.25,0.22,229.9620572,34.8442695
ztfi,58288.21878000023,12111.557629827348,25.0,ab,133.8618824332542,0.25,0.22,229.9620671,34.8442916
ztfi,58207.39172000019,12612.465753175398,25.0,ab,139.3981236308643,0.25,0.22,229.9620505,34.8442726
ztfi,58204.3666699999,12156.26055237381,25.0,ab,134.35595739414944,0.25,0.22,229.9620543,34.8442578
ztfi,58207.35192999989,13280.058862437294,25.0,ab,146.77663538274538,0.25,0.22,229.9620508,34.8442636
ztfi,58262.29228999978,12965.820353826284,25.0,ab,143.30354302077743,0.25,0.22,229.9620591,34.8443298
ztfi,58321.20491999993,35285.8025828527,25.0,ab,389.9931042128212,0.25,0.22,229.9620621,34.8442962
ztfi,58598.27928999998,12314.024122062185,25.0,ab,136.0996248119444,0.25,0.22,229.9620727,34.8442672
ztfi,58230.39966000011,28681.377126684678,25.0,ab,316.99829619774687,0.25,0.22,229.9620661,34.8442789
ztfi,58597.29393999977,12416.523075924119,25.0,ab,137.2324851203169,0.25,0.22,229.9620623,34.8442696
ztfi,58561.48571000015,29539.286429602842,25.0,ab,326.480260265094,0.25,0.22,229.9620646,34.8442677
ztfi,58556.446030000225,13677.288255958494,25.0,ab,151.16697690608635,0.25,0.22,229.9620453,34.8442905
ztfi,58206.34903000016,12189.895989248673,25.0,ab,134.72770998239176,0.25,0.22,229.9620532,34.844276
ztfi,58608.299480000045,12133.888504649787,25.0,ab,134.10869238383822,0.25,0.22,229.9620628,34.8442592
ztfi,58322.18819000013,11025.543321022227,25.0,ab,121.85880866113403,0.25,0.22,229.9620632,34.8443014
ztfi,58575.340170000214,20950.770523651805,25.0,ab,231.55647410837153,0.25,0.22,229.962057,34.8442632
ztfi,58211.392270000186,27089.438298597826,25.0,ab,299.4035379709859,0.25,0.22,229.9620426,34.844309
ztfi,58616.25658999989,12133.888504649787,25.0,ab,134.10869238383822,0.25,0.22,229.9620453,34.8442717
ztfi,58206.424730000086,12000.518202042658,25.0,ab,132.63462931834815,0.25,0.22,229.9620691,34.8442692
ztfi,58522.51684000017,21183.611352485,25.0,ab,234.12992606290558,0.25,0.22,229.9620485,34.8443427
ztfi,58232.45893999981,32568.668220167016,25.0,ab,359.9622253011406,0.25,0.22,229.9620798,34.8442762
ztfi,58606.43797999993,28866.89017948273,25.0,ab,319.04866223838974,0.25,0.22,229.9620464,34.8442784
ztfi,58581.3239099998,12439.416235583083,25.0,ab,137.48550967260462,0.25,0.22,229.9620656,34.8442807
ztfi,58229.32371000014,32508.729738543407,25.0,ab,359.29976071767794,0.25,0.22,229.9620621,34.8442864
ztfi,58491.51315000001,13206.872951464236,25.0,ab,145.96775479860656,0.25,0.22,229.9620749,34.8442498
ztfi,58594.25711000012,34769.624461781284,25.0,ab,384.2880927626577,0.25,0.22,229.9620608,34.8442705
ztfi,58540.4643600001,22407.84026786055,25.0,ab,247.66060412679118,0.25,0.22,229.9620638,34.8442745
ztfi,58273.25904999999,19462.561593612412,25.0,ab,215.10818108795576,0.25,0.22,229.9620581,34.8442857
ztfi,58211.370469999965,31710.274389478916,25.0,ab,350.47490603495305,0.25,0.22,229.9620226,34.8443138
ztfi,58586.441490000114,19715.146109965888,25.0,ab,217.89984834215775,0.25,0.22,229.9620608,34.8442654
ztfi,58573.380779999774,12694.044019618035,25.0,ab,140.29975995588657,0.25,0.22,229.9620559,34.8442747
ztfi,58288.219719999935,12055.910077295344,25.0,ab,133.24684295093425,0.25,0.22,229.9620622,34.8442841
ztfi,58266.199789999984,10480.934333628742,25.0,ab,115.83956766251777,0.25,0.22,229.9620585,34.8442807
ztfi,58322.16661000019,11209.855128753163,25.0,ab,123.89589805059273,0.25,0.22,229.962068,34.8442754
ztfi,58203.41997999977,35253.31811958863,25.0,ab,389.6340726550921,0.25,0.22,229.9620615,34.8443253
ztfi,58214.40830999985,11334.438229710348,25.0,ab,125.2728413739214,0.25,0.22,229.9620215,34.8443819
ztfi,58556.48045000015,12740.89685919111,25.0,ab,140.81759667798988,0.25,0.22,229.9620433,34.8442888
ztfi,58244.235619999934,17123.794212449284,25.0,ab,189.25916861700975,0.25,0.22,229.9620588,34.8442877
ztfi,58547.3608599999,19570.413414806757,25.0,ab,216.3002034727046,0.25,0.22,229.9620473,34.8442696
ztfi,58229.300119999796,35908.72623694513,25.0,ab,396.8779108989288,0.25,0.22,229.962055,34.8442999
ztfi,58234.34394000005,12234.888053268152,25.0,ab,135.22498065295957,0.25,0.22,229.9620573,34.8442773
ztfi,58567.402160000056,22304.88559377614,25.0,ab,246.52270701236054,0.25,0.22,229.9620625,34.8442857
ztfi,58208.42821000004,12542.9589230232,25.0,ab,138.62990575084297,0.25,0.22,229.96205,34.8443132
ztfi,58285.27737999987,37774.61093882195,25.0,ab,417.5004308282835,0.25,0.22,229.9620193,34.8444265
ztfi,58540.40980000002,30255.19803872309,25.0,ab,334.3928078152659,0.25,0.22,229.9620641,34.8442787
ztfi,58541.481809999794,28261.811798101582,25.0,ab,312.3610887959884,0.25,0.22,229.9620491,34.8442891
ztfi,58591.24532000022,16113.87535720004,25.0,ab,178.09713288218674,0.25,0.22,229.9620389,34.8442887
ztfi,58575.32340000011,22740.499508958954,25.0,ab,251.33728994898343,0.25,0.22,229.9620501,34.8442736
ztfi,58321.174709999934,23056.851369472864,25.0,ab,254.83373993947555,0.25,0.22,229.9620696,34.8442904
ztfi,58234.31357999984,12589.254117941688,25.0,ab,139.14157915642886,0.25,0.22,229.9620642,34.8442771
ztfi,58312.329140000045,20211.56766960755,25.0,ab,223.38650220494688,0.25,0.22,229.9620701,34.84428
ztfi,58583.40116999997,13037.670471382155,25.0,ab,144.09765987040487,0.25,0.22,229.9620445,34.8442568
ztfi,58244.27400000021,15417.004529495616,25.0,ab,170.39503182628286,0.25,0.22,229.9620654,34.8442751
ztfi,58249.38469999982,33357.999666204814,25.0,ab,368.6862388805474,0.25,0.22,229.962071,34.8443557
ztfi,58547.38145999983,18130.091670170244,25.0,ab,200.3811791870281,0.25,0.22,229.9620584,34.8442787
ztfi,58350.2370000002,33143.62450092593,25.0,ab,366.3168769827433,0.25,0.22,229.9620699,34.8442764
ztfi,58278.3439600002,10754.74208972789,25.0,ab,118.86580283197215,0.25,0.22,229.9620759,34.844274
ztfi,58324.26917000022,11814.082519208876,25.0,ab,130.5740659936608,0.25,0.22,229.9620517,34.8442877
ztfi,58558.44272000017,20587.328767335268,25.0,ab,227.53956735349087,0.25,0.22,229.9620514,34.8442654
ztfi,58586.4038999998,23056.851369472864,25.0,ab,254.83373993947555,0.25,0.22,229.9620462,34.844275
ztfi,58306.219849999994,12022.644346174131,25.0,ab,132.87917650170417,0.25,0.22,229.9620777,34.8442934
ztfi,58211.44876000006,20625.28697846573,25.0,ab,227.9590970086369,0.25,0.22,229.9620488,34.8443174
ztfi,58612.28134000022,23399.145610551004,25.0,ab,258.61691571729125,0.25,0.22,229.9620532,34.8442752
ztfi,58575.3017500001,24934.461880978353,25.0,ab,275.5858583067786,0.25,0.22,229.9620467,34.8442598
ztfi,58246.35804999992,16966.802323464657,25.0,ab,187.52403012958018,0.25,0.22,229.9620667,34.8443104
ztfi,58300.30262999982,13477.210138513503,25.0,ab,148.95563182121222,0.25,0.22,229.9620664,34.8442696
ztfi,58233.315150000155,12156.26055237381,25.0,ab,134.35595739414944,0.25,0.22,229.9620615,34.844277
