# TELESCOPE = UH88
# INSTRUMENT = SNIFS
# OBJECT = 2021zac
# CHANNEL = B+R
# EXPNUM = 21_261_058
# MJD-OBS = 59475.616424
# DATE-OBS = 2021-09-18T14:48:08
# EXPTIME = 1800.0s
# AIRMASS = 1.95
# RA = 08:20:57.09
# DEC = 58:51:24.99
# wl fl err
# [A] [erg/s/cm2/A]
7383.860000 6.079818e-17 3.810075e-18
7386.860000 5.659593e-17 3.546518e-18
7389.860000 6.294655e-17 3.484147e-18
7392.860000 6.880269e-17 3.501835e-18
7395.860000 7.086806e-17 3.528311e-18
7398.860000 6.900727e-17 3.542073e-18
7401.860000 7.224187e-17 3.499157e-18
7404.860000 8.303615e-17 3.556462e-18
7407.860000 8.207123e-17 3.575615e-18
7410.860000 6.874757e-17 3.415426e-18
7413.860000 6.261441e-17 3.173035e-18
7416.860000 6.269314e-17 3.023908e-18
7419.860000 6.108963e-17 2.939100e-18
7422.860000 6.409191e-17 2.902612e-18
7425.860000 6.446186e-17 2.874815e-18
7428.860000 6.247184e-17 2.848991e-18
7431.860000 6.119625e-17 2.870316e-18
7434.860000 6.465135e-17 2.937131e-18
7437.860000 6.886636e-17 2.978572e-18
7440.860000 6.988659e-17 3.007366e-18
7443.860000 6.994955e-17 3.061905e-18
7446.860000 6.848187e-17 3.058905e-18
7449.860000 6.536131e-17 2.993701e-18
7452.860000 6.180905e-17 2.944896e-18
7455.860000 6.060766e-17 2.961094e-18
7458.860000 6.095632e-17 3.013940e-18
7461.860000 6.143709e-17 3.068271e-18
7464.860000 6.226928e-17 3.159465e-18
7467.860000 6.549948e-17 3.286826e-18
7470.860000 6.954204e-17 3.404611e-18
7473.860000 6.805515e-17 3.523129e-18
7476.860000 6.657296e-17 3.679601e-18
7479.860000 6.477127e-17 3.779078e-18
7482.860000 6.387069e-17 3.865355e-18
7485.860000 6.322171e-17 4.008806e-18
7488.860000 5.933597e-17 4.069941e-18
7491.860000 6.384791e-17 4.123515e-18
7494.860000 6.768132e-17 4.100290e-18
7497.860000 6.257495e-17 4.043262e-18
7500.860000 5.881613e-17 3.933936e-18
7503.860000 6.658361e-17 3.847113e-18
7506.860000 6.634361e-17 3.745657e-18
7509.860000 6.333285e-17 3.636086e-18
7512.860000 6.342700e-17 3.572070e-18
7515.860000 6.095607e-17 3.458729e-18
7518.860000 6.050875e-17 3.418366e-18
7521.860000 6.451121e-17 3.420699e-18
7524.860000 7.692833e-17 3.592457e-18
7527.860000 7.876841e-17 3.795431e-18
7530.860000 7.265481e-17 3.836786e-18
7533.860000 5.923967e-17 3.654916e-18
7536.860000 5.852571e-17 3.419701e-18
7539.860000 6.016913e-17 3.230777e-18
7542.860000 6.118567e-17 3.070347e-18
7545.860000 6.167156e-17 2.975015e-18
7548.860000 6.209966e-17 2.930167e-18
7551.860000 6.005242e-17 2.866094e-18
7554.860000 6.284086e-17 2.856731e-18
7557.860000 6.542205e-17 2.887894e-18
7560.860000 6.359571e-17 2.912459e-18
7563.860000 5.894957e-17 2.928369e-18
7566.860000 5.566770e-17 2.924077e-18
7569.860000 5.760874e-17 2.957825e-18
7572.860000 6.117629e-17 3.107930e-18
7575.860000 6.737690e-17 3.318848e-18
7578.860000 7.043801e-17 3.408222e-18
7581.860000 5.837317e-17 3.251623e-18
7584.860000 5.179803e-17 3.104069e-18
7587.860000 5.816783e-17 3.133141e-18
7590.860000 6.697103e-17 3.325684e-18
7593.860000 6.849023e-17 3.541338e-18
7596.860000 6.749169e-17 3.885267e-18
7599.860000 6.153952e-17 4.503491e-18
7602.860000 5.313868e-17 5.588850e-18
7605.860000 5.427215e-17 7.443708e-18
7608.860000 5.692723e-17 8.758331e-18
7611.860000 6.142647e-17 9.163897e-18
7614.860000 6.835165e-17 8.369826e-18
7617.860000 6.065308e-17 6.959738e-18
7620.860000 6.357068e-17 6.086771e-18
7623.860000 6.347362e-17 5.743493e-18
7626.860000 6.563269e-17 5.522014e-18
7629.860000 6.567993e-17 5.751132e-18
7632.860000 6.292803e-17 6.004885e-18
7635.860000 6.793743e-17 6.203458e-18
7638.860000 6.341968e-17 5.870108e-18
7641.860000 6.334011e-17 5.401177e-18
7644.860000 6.035235e-17 4.969989e-18
7647.860000 5.976967e-17 4.629822e-18
7650.860000 6.165699e-17 4.373348e-18
7653.860000 6.166172e-17 4.083989e-18
7656.860000 6.129323e-17 3.851133e-18
7659.860000 5.608897e-17 3.639509e-18
7662.860000 5.382906e-17 3.469575e-18
7665.860000 5.339076e-17 3.334861e-18
7668.860000 5.840580e-17 3.302191e-18
7671.860000 5.874343e-17 3.199111e-18
7674.860000 5.820629e-17 3.070051e-18
7677.860000 5.782729e-17 2.975645e-18
7680.860000 5.665224e-17 2.921642e-18
7683.860000 5.892604e-17 2.905121e-18
7686.860000 5.984220e-17 2.914115e-18
7689.860000 5.567231e-17 2.895734e-18
7692.860000 5.493556e-17 2.915055e-18
7695.860000 5.937132e-17 2.954517e-18
7698.860000 5.842369e-17 2.970491e-18
7701.860000 5.785406e-17 2.997274e-18
7704.860000 6.094638e-17 3.054153e-18
7707.860000 6.033094e-17 3.102320e-18
7710.860000 5.753161e-17 3.195661e-18
7713.860000 5.844864e-17 3.574373e-18
7716.860000 5.735970e-17 4.151392e-18
7719.860000 7.327381e-17 4.704765e-18
7722.860000 6.110853e-17 4.670919e-18
7725.860000 4.885455e-17 4.364553e-18
7728.860000 4.894874e-17 4.080179e-18
7731.860000 5.969216e-17 4.023739e-18
7734.860000 5.750082e-17 3.924207e-18
7737.860000 5.686565e-17 3.857768e-18
7740.860000 5.988095e-17 3.919435e-18
7743.860000 5.919204e-17 3.990687e-18
7746.860000 5.547856e-17 4.109682e-18
7749.860000 5.034941e-17 4.357452e-18
7752.860000 5.462135e-17 4.925438e-18
7755.860000 7.795337e-17 5.486702e-18
7758.860000 6.369769e-17 5.360466e-18
7761.860000 4.232859e-17 4.719173e-18
7764.860000 4.906893e-17 4.360749e-18
7767.860000 5.423186e-17 4.117783e-18
7770.860000 4.931065e-17 3.776808e-18
7773.860000 5.563747e-17 3.554869e-18
7776.860000 5.856614e-17 3.465803e-18
7779.860000 6.344924e-17 3.473790e-18
7782.860000 6.297690e-17 3.484411e-18
7785.860000 5.957701e-17 3.449039e-18
7788.860000 6.027751e-17 3.416617e-18
7791.860000 5.935932e-17 3.336469e-18
7794.860000 6.340212e-17 3.447225e-18
7797.860000 6.876860e-17 3.762999e-18
7800.860000 6.610271e-17 3.900422e-18
7803.860000 5.254934e-17 3.623097e-18
7806.860000 4.697867e-17 3.245639e-18
7809.860000 5.350541e-17 3.140595e-18
7812.860000 6.239151e-17 3.258906e-18
7815.860000 5.608508e-17 3.289915e-18
7818.860000 4.658204e-17 3.232039e-18
7821.860000 5.209000e-17 3.411031e-18
7824.860000 6.725593e-17 3.865615e-18
7827.860000 7.239327e-17 4.108506e-18
7830.860000 6.149519e-17 3.867671e-18
7833.860000 5.239923e-17 3.460831e-18
7836.860000 5.267278e-17 3.243785e-18
7839.860000 5.798449e-17 3.294765e-18
7842.860000 5.896981e-17 3.420655e-18
7845.860000 5.596967e-17 3.605857e-18
7848.860000 5.684998e-17 3.755528e-18
7851.860000 4.914740e-17 3.829414e-18
7854.860000 5.628220e-17 4.325958e-18
7857.860000 7.150458e-17 5.005785e-18
7860.860000 7.059768e-17 5.196095e-18
7863.860000 5.732720e-17 5.025231e-18
7866.860000 5.394847e-17 4.817019e-18
7869.860000 5.706724e-17 4.720095e-18
7872.860000 6.432322e-17 4.887620e-18
7875.860000 6.801265e-17 5.065273e-18
7878.860000 5.338429e-17 4.839646e-18
7881.860000 4.825592e-17 4.499635e-18
7884.860000 5.570024e-17 4.393101e-18
7887.860000 5.614693e-17 4.314894e-18
7890.860000 5.610124e-17 4.211734e-18
7893.860000 5.833689e-17 4.212458e-18
7896.860000 5.757759e-17 4.185140e-18
7899.860000 5.380419e-17 3.947279e-18
7902.860000 5.194012e-17 3.594018e-18
7905.860000 5.005426e-17 3.330147e-18
7908.860000 4.932253e-17 3.237682e-18
7911.860000 5.173572e-17 3.371707e-18
7914.860000 5.945259e-17 3.787380e-18
7917.860000 6.970265e-17 4.421925e-18
7920.860000 6.546513e-17 4.663221e-18
7923.860000 4.856052e-17 4.370978e-18
7926.860000 5.031211e-17 3.995941e-18
7929.860000 5.570154e-17 3.706555e-18
7932.860000 5.609699e-17 3.469607e-18
7935.860000 6.674245e-17 3.421553e-18
7938.860000 6.462064e-17 3.373066e-18
7941.860000 4.968722e-17 3.182670e-18
7944.860000 4.686523e-17 3.041323e-18
7947.860000 5.486240e-17 3.082508e-18
7950.860000 6.032305e-17 3.237323e-18
7953.860000 6.363748e-17 3.392980e-18
7956.860000 5.704848e-17 3.380586e-18
7959.860000 4.895077e-17 3.275618e-18
7962.860000 4.621671e-17 3.303255e-18
7965.860000 5.756341e-17 3.797080e-18
7968.860000 7.681663e-17 4.498152e-18
7971.860000 7.250068e-17 4.640026e-18
7974.860000 5.132240e-17 4.244021e-18
7977.860000 4.897508e-17 3.936934e-18
7980.860000 5.136441e-17 3.931492e-18
7983.860000 6.013636e-17 4.218144e-18
7986.860000 4.971092e-17 4.286498e-18
7989.860000 3.815484e-17 4.167751e-18
7992.860000 4.556099e-17 4.327178e-18
7995.860000 5.952799e-17 5.095662e-18
7998.860000 7.149037e-17 5.757855e-18
8001.860000 4.887181e-17 5.560328e-18
8004.860000 4.427514e-17 4.747936e-18
8007.860000 4.077357e-17 4.108670e-18
8010.860000 4.349381e-17 3.831029e-18
8013.860000 4.712912e-17 3.702865e-18
8016.860000 5.249775e-17 3.777505e-18
8019.860000 5.878502e-17 3.936993e-18
8022.860000 5.181497e-17 3.875469e-18
8025.860000 4.854766e-17 3.792898e-18
8028.860000 5.898705e-17 4.027615e-18
8031.860000 6.602095e-17 4.275991e-18
8034.860000 5.351867e-17 4.064342e-18
8037.860000 4.132952e-17 3.578184e-18
8040.860000 3.799100e-17 3.211270e-18
8043.860000 4.170307e-17 3.022549e-18
8046.860000 4.581758e-17 2.961758e-18
8049.860000 4.744140e-17 2.967708e-18
8052.860000 4.729558e-17 2.987012e-18
8055.860000 4.524237e-17 3.036937e-18
8058.860000 4.512891e-17 3.098409e-18
8061.860000 4.618581e-17 3.118484e-18
8064.860000 4.354224e-17 3.157883e-18
8067.860000 4.769879e-17 3.287360e-18
8070.860000 4.324215e-17 3.230829e-18
8073.860000 3.477441e-17 3.038479e-18
8076.860000 3.379652e-17 2.950183e-18
8079.860000 3.615572e-17 2.975011e-18
8082.860000 3.868508e-17 3.000612e-18
8085.860000 3.970693e-17 3.053714e-18
8088.860000 3.580117e-17 3.073857e-18
8091.860000 3.658372e-17 3.114393e-18
8094.860000 3.936078e-17 3.231507e-18
8097.860000 3.949538e-17 3.343778e-18
8100.860000 4.000111e-17 3.403058e-18
8103.860000 4.116086e-17 3.488992e-18
8106.860000 4.860243e-17 3.675836e-18
8109.860000 4.265090e-17 3.737537e-18
8112.860000 3.971196e-17 3.778319e-18
8115.860000 3.708674e-17 3.697986e-18
8118.860000 3.730287e-17 3.708054e-18
8121.860000 3.816213e-17 3.829577e-18
8124.860000 3.220881e-17 3.784487e-18
8127.860000 3.890270e-17 3.833687e-18
8130.860000 3.289691e-17 3.719274e-18
8133.860000 3.747947e-17 3.677346e-18
8136.860000 3.572231e-17 3.591436e-18
8139.860000 3.382145e-17 3.439090e-18
8142.860000 3.421568e-17 3.420885e-18
8145.860000 3.394573e-17 3.382517e-18
8148.860000 3.609554e-17 3.311449e-18
8151.860000 3.810468e-17 3.280784e-18
8154.860000 3.857077e-17 3.209833e-18
8157.860000 3.317224e-17 3.084313e-18
8160.860000 2.882157e-17 2.925622e-18
8163.860000 3.219880e-17 2.892835e-18
8166.860000 3.332455e-17 2.825359e-18
8169.860000 3.283716e-17 2.806968e-18
8172.860000 3.250298e-17 2.755598e-18
8175.860000 3.486097e-17 2.746600e-18
8178.860000 3.527071e-17 2.747284e-18
8181.860000 3.172567e-17 2.689801e-18
8184.860000 3.238474e-17 2.681143e-18
8187.860000 3.403273e-17 2.710660e-18
8190.860000 3.261411e-17 2.745569e-18
8193.860000 3.304235e-17 2.784360e-18
8196.860000 3.482822e-17 2.807604e-18
8199.860000 3.507869e-17 2.808291e-18
8202.860000 3.323259e-17 2.838792e-18
8205.860000 2.801186e-17 2.833360e-18
8208.860000 3.028609e-17 2.920695e-18
8211.860000 3.028207e-17 2.932240e-18
8214.860000 3.158326e-17 2.980996e-18
8217.860000 2.794181e-17 2.988193e-18
8220.860000 2.635303e-17 3.031560e-18
8223.860000 2.725117e-17 3.109987e-18
8226.860000 2.611600e-17 3.131410e-18
8229.860000 1.943230e-17 3.103433e-18
8232.860000 2.549739e-17 3.215769e-18
8235.860000 2.941358e-17 3.276671e-18
8238.860000 3.115998e-17 3.350797e-18
8241.860000 3.142164e-17 3.510378e-18
8244.860000 3.487828e-17 3.676536e-18
8247.860000 3.472451e-17 3.790741e-18
8250.860000 3.409714e-17 3.897175e-18
8253.860000 3.647641e-17 3.955955e-18
8256.860000 3.976413e-17 3.873497e-18
8259.860000 3.610551e-17 3.733896e-18
8262.860000 3.725061e-17 3.618011e-18
8265.860000 3.804739e-17 3.549104e-18
8268.860000 3.276670e-17 3.439347e-18
8271.860000 3.194244e-17 3.359853e-18
8274.860000 3.382633e-17 3.334521e-18
8277.860000 2.856244e-17 3.302546e-18
8280.860000 2.768047e-17 3.360103e-18
8283.860000 3.679537e-17 3.710962e-18
8286.860000 4.214150e-17 4.069177e-18
8289.860000 4.096578e-17 4.202933e-18
8292.860000 4.309038e-17 4.265026e-18
8295.860000 3.581301e-17 4.213972e-18
8298.860000 3.130185e-17 4.083700e-18
8301.860000 3.938118e-17 4.147047e-18
8304.860000 4.364611e-17 4.272193e-18
8307.860000 3.606289e-17 4.009006e-18
8310.860000 3.275454e-17 3.543451e-18
8313.860000 3.552355e-17 3.319039e-18
8316.860000 3.615309e-17 3.276015e-18
8319.860000 3.174951e-17 3.181831e-18
8322.860000 3.277935e-17 3.057348e-18
8325.860000 3.347650e-17 2.971388e-18
8328.860000 3.469205e-17 2.954891e-18
8331.860000 3.793796e-17 3.013218e-18
8334.860000 4.227143e-17 3.073957e-18
8337.860000 3.949852e-17 3.140401e-18
8340.860000 3.167785e-17 3.305786e-18
8343.860000 3.151406e-17 4.022222e-18
8346.860000 4.651774e-17 5.408121e-18
8349.860000 7.466719e-17 6.411018e-18
8352.860000 5.250152e-17 6.245422e-18
8355.860000 4.263214e-17 5.597693e-18
8358.860000 4.172756e-17 5.221612e-18
8361.860000 2.911057e-17 4.711877e-18
8364.860000 3.053669e-17 4.364605e-18
8367.860000 4.483874e-17 4.426661e-18
8370.860000 3.944799e-17 4.484571e-18
8373.860000 3.135343e-17 4.376933e-18
8376.860000 3.034893e-17 4.236424e-18
8379.860000 4.021824e-17 4.195141e-18
8382.860000 5.155396e-17 4.374746e-18
8385.860000 5.680395e-17 4.641460e-18
8388.860000 4.599420e-17 4.690734e-18
8391.860000 3.049691e-17 4.319366e-18
8394.860000 3.086255e-17 3.934356e-18
8397.860000 4.035538e-17 3.965948e-18
8400.860000 5.190023e-17 4.594632e-18
8403.860000 6.090726e-17 5.440176e-18
8406.860000 4.520024e-17 5.489739e-18
8409.860000 3.506569e-17 4.733474e-18
8412.860000 4.130224e-17 3.955124e-18
8415.860000 4.890728e-17 3.619340e-18
8418.860000 5.567031e-17 3.767753e-18
8421.860000 4.563229e-17 3.884748e-18
8424.860000 2.897188e-17 3.683732e-18
8427.860000 3.362618e-17 3.533946e-18
8430.860000 5.329206e-17 3.967658e-18
8433.860000 7.704241e-17 4.806786e-18
8436.860000 6.920535e-17 5.119660e-18
8439.860000 4.615803e-17 4.585558e-18
8442.860000 4.303105e-17 3.801619e-18
8445.860000 4.273050e-17 3.304793e-18
8448.860000 4.063672e-17 3.102113e-18
8451.860000 4.189462e-17 3.192596e-18
8454.860000 5.412078e-17 3.543548e-18
8457.860000 5.618082e-17 3.765265e-18
8460.860000 4.163755e-17 3.711945e-18
8463.860000 4.282726e-17 3.751158e-18
8466.860000 6.308031e-17 4.348812e-18
8469.860000 7.467266e-17 4.979443e-18
8472.860000 5.155831e-17 4.943722e-18
8475.860000 4.510054e-17 4.410688e-18
8478.860000 4.708557e-17 3.995658e-18
8481.860000 4.709347e-17 3.766217e-18
8484.860000 4.634949e-17 3.768182e-18
8487.860000 4.732462e-17 3.801832e-18
8490.860000 4.384730e-17 3.850840e-18
8493.860000 4.279378e-17 4.007962e-18
8496.860000 5.105570e-17 4.432810e-18
8499.860000 5.719353e-17 4.770770e-18
8502.860000 4.407296e-17 4.718882e-18
8505.860000 5.372347e-17 4.803860e-18
8508.860000 6.157289e-17 5.089906e-18
8511.860000 5.516382e-17 5.079213e-18
8514.860000 4.032124e-17 4.588234e-18
8517.860000 4.353610e-17 4.048317e-18
8520.860000 4.978743e-17 3.773368e-18
8523.860000 4.327756e-17 3.591235e-18
8526.860000 4.602872e-17 3.509373e-18
8529.860000 4.826866e-17 3.435573e-18
8532.860000 4.478763e-17 3.324540e-18
8535.860000 4.290025e-17 3.257770e-18
8538.860000 4.240346e-17 3.239559e-18
8541.860000 4.950990e-17 3.294949e-18
8544.860000 5.037225e-17 3.333388e-18
8547.860000 4.366282e-17 3.267030e-18
8550.860000 4.681347e-17 3.276978e-18
8553.860000 5.141630e-17 3.384221e-18
8556.860000 4.414737e-17 3.320267e-18
8559.860000 3.896989e-17 3.130917e-18
8562.860000 3.608411e-17 2.973816e-18
8565.860000 3.412049e-17 2.901811e-18
8568.860000 3.674804e-17 2.917606e-18
8571.860000 4.001830e-17 2.966447e-18
8574.860000 4.619462e-17 3.049745e-18
8577.860000 4.692218e-17 3.071086e-18
8580.860000 4.524252e-17 3.075912e-18
8583.860000 4.714375e-17 3.119983e-18
8586.860000 4.813640e-17 3.173485e-18
8589.860000 4.670394e-17 3.235486e-18
8592.860000 4.477214e-17 3.303169e-18
8595.860000 4.659173e-17 3.423136e-18
8598.860000 4.714374e-17 3.509068e-18
8601.860000 4.084951e-17 3.519793e-18
8604.860000 3.490645e-17 3.534546e-18
8607.860000 3.856131e-17 3.591808e-18
8610.860000 3.590577e-17 3.626588e-18
8613.860000 3.826374e-17 3.709152e-18
8616.860000 4.377191e-17 3.901142e-18
8619.860000 4.402477e-17 4.120409e-18
8622.860000 4.726008e-17 4.396563e-18
8625.860000 5.638902e-17 4.792778e-18
8628.860000 5.480967e-17 5.021954e-18
8631.860000 4.600546e-17 5.099181e-18
8634.860000 5.164732e-17 5.134247e-18
8637.860000 5.666376e-17 5.067591e-18
8640.860000 4.919687e-17 4.824121e-18
8643.860000 4.434630e-17 4.521458e-18
8646.860000 4.137913e-17 4.218804e-18
8649.860000 4.551793e-17 4.010931e-18
8652.860000 5.629873e-17 4.058487e-18
8655.860000 5.933854e-17 4.204046e-18
8658.860000 5.736881e-17 4.291550e-18
8661.860000 4.781678e-17 4.251915e-18
8664.860000 4.195935e-17 4.145127e-18
8667.860000 4.306323e-17 4.066722e-18
8670.860000 4.768144e-17 3.994212e-18
8673.860000 4.826882e-17 3.868347e-18
8676.860000 4.391711e-17 3.706025e-18
8679.860000 3.621321e-17 3.514323e-18
8682.860000 3.531705e-17 3.371064e-18
8685.860000 3.729803e-17 3.282362e-18
8688.860000 3.761651e-17 3.211070e-18
8691.860000 3.825204e-17 3.164789e-18
8694.860000 4.169316e-17 3.145134e-18
8697.860000 4.404984e-17 3.110586e-18
8700.860000 4.428139e-17 3.107090e-18
8703.860000 4.373696e-17 3.139180e-18
8706.860000 4.274646e-17 3.193010e-18
8709.860000 4.123257e-17 3.224946e-18
8712.860000 4.340999e-17 3.283509e-18
8715.860000 4.289984e-17 3.288078e-18
8718.860000 4.305282e-17 3.277314e-18
8721.860000 4.098497e-17 3.289146e-18
8724.860000 3.628188e-17 3.295992e-18
8727.860000 3.711506e-17 3.397034e-18
8730.860000 4.277441e-17 3.543489e-18
8733.860000 4.367041e-17 3.657214e-18
8736.860000 4.379554e-17 3.726050e-18
8739.860000 3.966886e-17 3.736191e-18
8742.860000 3.983424e-17 3.863293e-18
8745.860000 4.528073e-17 4.040003e-18
8748.860000 4.342562e-17 4.109760e-18
8751.860000 3.945081e-17 4.165799e-18
8754.860000 3.837081e-17 4.223136e-18
8757.860000 4.097816e-17 4.318633e-18
8760.860000 4.336486e-17 4.618273e-18
8763.860000 3.409431e-17 5.262121e-18
8766.860000 3.469757e-17 5.884528e-18
8769.860000 4.573625e-17 6.194387e-18
8772.860000 5.642892e-17 6.267871e-18
8775.860000 4.607390e-17 5.968978e-18
8778.860000 4.623178e-17 5.521861e-18
8781.860000 6.289959e-17 5.624786e-18
8784.860000 5.490791e-17 5.662165e-18
8787.860000 3.139496e-17 5.018490e-18
8790.860000 3.230648e-17 4.157126e-18
8793.860000 4.746630e-17 3.909113e-18
8796.860000 5.792920e-17 3.986804e-18
8799.860000 4.679182e-17 3.829727e-18
8802.860000 3.799479e-17 3.476294e-18
8805.860000 3.406735e-17 3.178625e-18
8808.860000 3.633408e-17 3.086966e-18
8811.860000 3.850809e-17 3.077802e-18
8814.860000 3.905121e-17 3.104057e-18
8817.860000 3.677092e-17 3.151341e-18
8820.860000 3.543638e-17 3.216427e-18
8823.860000 3.436790e-17 3.471414e-18
8826.860000 3.690488e-17 4.461177e-18
8829.860000 3.813896e-17 5.951394e-18
8832.860000 4.735515e-17 6.796211e-18
8835.860000 4.912289e-17 6.494070e-18
8838.860000 5.379171e-17 5.854337e-18
8841.860000 5.181421e-17 5.379143e-18
8844.860000 4.142604e-17 4.857187e-18
8847.860000 4.131609e-17 4.300104e-18
8850.860000 4.968382e-17 4.132160e-18
8853.860000 5.419566e-17 4.282696e-18
8856.860000 3.993176e-17 4.273725e-18
8859.860000 3.420092e-17 4.087081e-18
8862.860000 3.704299e-17 3.996085e-18
8865.860000 4.258645e-17 4.143875e-18
8868.860000 5.287733e-17 4.709718e-18
8871.860000 5.747678e-17 5.423866e-18
8874.860000 4.660379e-17 5.656487e-18
8877.860000 3.424318e-17 5.311135e-18
8880.860000 3.617432e-17 4.746781e-18
8883.860000 3.789400e-17 4.618876e-18
8886.860000 5.218186e-17 5.583017e-18
8889.860000 6.622757e-17 7.001339e-18
8892.860000 7.069237e-17 7.474714e-18
8895.860000 3.775495e-17 6.522557e-18
8898.860000 4.862004e-17 5.096442e-18
8901.860000 3.774033e-17 4.344470e-18
8904.860000 5.278670e-17 4.387930e-18
8907.860000 5.622416e-17 4.752540e-18
8910.860000 4.339100e-17 4.753206e-18
8913.860000 2.766937e-17 4.321367e-18
8916.860000 3.334933e-17 4.011807e-18
8919.860000 6.079554e-17 4.522759e-18
8922.860000 8.320534e-17 5.683050e-18
8925.860000 7.289964e-17 6.328383e-18
8928.860000 5.137311e-17 5.836230e-18
8931.860000 5.089190e-17 4.702320e-18
8934.860000 4.220753e-17 3.854352e-18
8937.860000 3.911645e-17 3.455741e-18
8940.860000 3.836344e-17 3.366715e-18
8943.860000 5.189363e-17 3.606744e-18
8946.860000 6.268877e-17 4.020030e-18
8949.860000 4.927816e-17 4.157142e-18
8952.860000 2.873323e-17 3.929642e-18
8955.860000 2.999323e-17 3.789795e-18
8958.860000 5.053307e-17 4.423190e-18
8961.860000 6.475994e-17 5.385100e-18
8964.860000 4.937852e-17 5.615594e-18
8967.860000 4.074554e-17 5.003284e-18
8970.860000 4.218110e-17 4.194732e-18
8973.860000 3.509083e-17 3.739093e-18
8976.860000 2.822623e-17 3.600856e-18
8979.860000 3.751686e-17 3.731386e-18
8982.860000 4.579790e-17 3.876920e-18
8985.860000 4.356847e-17 3.979922e-18
8988.860000 3.901880e-17 4.169447e-18
8991.860000 3.728182e-17 4.551781e-18
8994.860000 3.198137e-17 4.818536e-18
8997.860000 2.638356e-17 4.780304e-18
9000.860000 3.448601e-17 4.920490e-18
9003.860000 5.842093e-17 5.685399e-18
9006.860000 6.203559e-17 6.268372e-18
9009.860000 4.911373e-17 5.953961e-18
9012.860000 3.671420e-17 5.040075e-18
9015.860000 3.204440e-17 4.326116e-18
9018.860000 3.495238e-17 3.981391e-18
9021.860000 3.562260e-17 3.850658e-18
9024.860000 3.242528e-17 3.747949e-18
9027.860000 2.855774e-17 3.648263e-18
9030.860000 2.799873e-17 3.579701e-18
9033.860000 2.882085e-17 3.565468e-18
9036.860000 3.257037e-17 3.605104e-18
9039.860000 3.898708e-17 3.721509e-18
9042.860000 4.288100e-17 3.895953e-18
9045.860000 3.974058e-17 3.871536e-18
9048.860000 3.736685e-17 3.778156e-18
9051.860000 4.298844e-17 3.857978e-18
9054.860000 5.078860e-17 4.051748e-18
9057.860000 4.614496e-17 4.009333e-18
9060.860000 3.967249e-17 3.740427e-18
9063.860000 3.164643e-17 3.475894e-18
9066.860000 3.011804e-17 3.357880e-18
9069.860000 3.668974e-17 3.337274e-18
9072.860000 3.400177e-17 3.286897e-18
9075.860000 3.240951e-17 3.272517e-18
9078.860000 3.387624e-17 3.297541e-18
9081.860000 3.327862e-17 3.291759e-18
9084.860000 3.316149e-17 3.344195e-18
9087.860000 2.927020e-17 3.414798e-18
9090.860000 3.138551e-17 3.526626e-18
9093.860000 3.732173e-17 3.654930e-18
9096.860000 3.866607e-17 3.754354e-18
9099.860000 3.420893e-17 3.813601e-18
