,Unnamed: 0,nightdate,jd,field,rcid,ra0,dec0,nalertpackets,programid,expid,fid,scimaglim,diffmaglim,sciinpseeing,difffwhm,exptime,status,exitcode
354,742919, 2019-04-25 ,2458598.8483449,1,13,205.4049841332,38.03500722441,2,2,84434834,2,21.57,20.5562,1.5023,2.14423,30,1,0
355,742920, 2019-04-25 ,2458598.8483449,1,35,213.7571728485,40.982647408990005,1,2,84434834,2,21.51,20.6345,1.8467,2.32511,30,1,0
356,742921, 2019-04-25 ,2458598.8483449,1,47,206.3796319885,41.02867991719,2,2,84434834,2,21.56,20.6951,1.668,2.25338,30,1,0
357,742922, 2019-04-25 ,2458598.8483449,1,27,208.8551832571,39.15167782555,8,2,84434834,2,21.66,20.6644,1.4927,2.24777,30,1,0
358,742923, 2019-04-25 ,2458598.8483449,1,11,208.8662519554,37.23495480813,12,2,84434834,2,21.75,20.6607,1.4352,2.21949,30,1,0
359,742924, 2019-04-25 ,2458598.8483449,1,8,208.861710489,38.10133369277,0,2,84434834,2,21.75,20.5977,1.4253,2.45202,30,0,44
360,742925, 2019-04-25 ,2458598.8483449,1,56,208.8154301529,43.84586120985,1,2,84434834,2,21.61,20.6132,1.4967,2.21949,30,1,0
361,742926, 2019-04-25 ,2458598.8483449,1,23,211.2411012161,39.13420827223,6,2,84434834,2,21.66,20.6643,1.5249,2.34674,30,1,0
362,742927, 2019-04-25 ,2458598.8483449,1,32,213.8146823363,41.84781067831,1,2,84434834,2,21.53,20.6017,1.7645,2.29779,30,1,0
363,742928, 2019-04-25 ,2458598.8483449,1,41,207.6724067192,41.92129602484,3,2,84434834,2,21.65,20.6889,1.5979,2.25618,30,1,0
364,742929, 2019-04-25 ,2458598.8483449,1,60,206.24296735240003,43.804804069750006,6,2,84434834,2,21.52,20.6007,1.6691,2.27569,30,1,0
365,742930, 2019-04-25 ,2458598.8483449,1,21,210.1364181311,40.01301818942,5,2,84434834,2,21.64,20.5964,1.5664,2.3708400000000003,30,1,0
366,742931, 2019-04-25 ,2458598.8483449,1,38,210.1483876325,41.06432819542,6,2,84434834,2,21.62,20.598000000000003,1.7282,2.49796,30,1,0
367,742932, 2019-04-25 ,2458598.8483449,1,6,210.1078090647,37.23355854722,8,2,84434834,2,21.71,20.5884,1.4851,2.3548,30,1,0
368,742933, 2019-04-25 ,2458598.8483449,1,16,213.6893525689,39.93856573078,2,2,84434834,2,21.55,20.6183,1.755,2.32511,30,1,0
369,742934, 2019-04-25 ,2458598.8483449,1,14,205.4516799425,37.1696919106,1,2,84434834,2,21.53,20.4302,1.6452,2.20522,30,1,0
370,742935, 2019-04-25 ,2458598.8483449,1,45,205.17779881080003,41.85682909947,2,2,84434834,2,21.47,20.5096,1.758,2.30328,30,1,0
371,742936, 2019-04-25 ,2458598.8483449,1,59,208.826508717,42.97946039408,6,2,84434834,2,21.62,20.5558,1.4222,2.31695,30,1,0
372,742937, 2019-04-25 ,2458598.8483449,1,44,206.337277349,41.89436990448,4,2,84434834,2,21.61,20.6862,1.6753,2.26735,30,1,0
373,742938, 2019-04-25 ,2458598.8483449,1,30,205.3457112782,39.07851641999,2,2,84434834,2,21.53,20.5904,1.5653,2.22801,30,1,0
374,742939, 2019-04-25 ,2458598.8483449,1,17,212.5629227432,39.9751016396,2,2,84434834,2,21.61,20.6781,1.6385,2.27569,30,1,0
375,742940, 2019-04-25 ,2458598.8483449,1,43,208.8415368808,41.06652626763,7,2,84434834,2,21.65,20.6525,1.6169,2.30328,30,1,0
376,742941, 2019-04-25 ,2458598.8483449,1,62,205.108508358,42.90145454075,3,2,84434834,2,21.43,20.4604,1.7276,2.3655,30,1,0
377,742942, 2019-04-25 ,2458598.8483449,1,20,211.264397303,40.00032201425,4,2,84434834,2,21.61,20.6356,1.6082,2.27013,30,1,0
378,742943, 2019-04-25 ,2458598.8483449,1,34,212.6131721038,41.01962087945,10,2,84434834,2,21.64,20.6423,1.6367,2.36817,30,1,0
379,742944, 2019-04-25 ,2458598.8483449,1,42,207.6955428379,41.05519216729,14,2,84434834,2,21.65,20.6535,1.625,2.32782,30,1,0
380,742945, 2019-04-25 ,2458598.8483449,1,1,212.4732140307,38.065126937440006,4,2,84434834,2,21.63,20.5917,1.5673,2.33053,30,1,0
381,742946, 2019-04-25 ,2458598.8483449,1,29,205.2923466049,39.9435987234,1,2,84434834,2,21.52,20.5833,1.6949,2.26735,30,1,0
382,742947, 2019-04-25 ,2458598.8483449,1,58,207.6456822068,42.96558096135,12,2,84434834,2,21.62,20.6449,1.5661,2.30328,30,1,0
383,742948, 2019-04-25 ,2458598.8483449,1,40,208.8338264647,41.93287684345,3,2,84434834,2,21.66,20.6517,1.5409,2.23085,30,1,0
384,742949, 2019-04-25 ,2458598.8487963,1,8,204.0312492973,45.300292799020006,3,2,84434879,2,21.7,20.5574,1.4680000000000002,2.41308,30,1,0
385,742950, 2019-04-25 ,2458598.8487963,1,33,208.3320887538,49.07212139688,4,2,84434879,2,21.57,20.6011,1.7928,2.36283,30,1,0
386,742951, 2019-04-25 ,2458598.8487963,1,43,203.999841249,48.26551251204,10,2,84434879,2,21.6,20.5879,1.6476,2.32782,30,1,0
387,742952, 2019-04-25 ,2458598.8487963,1,40,203.9882049994,49.13180889171,5,2,84434879,2,21.63,20.5266,1.5206,2.23932,30,1,0
388,742953, 2019-04-25 ,2458598.8487963,1,1,208.0709026869,45.25356920499001,5,2,84434879,2,21.5,20.546,1.7853,2.42353,30,1,0
389,742954, 2019-04-25 ,2458598.8487963,1,54,205.5141491347,50.17589238893,10,2,84434879,2,21.63,20.5828,1.4828,2.32511,30,1,0
390,742955, 2019-04-25 ,2458598.8487963,1,63,201.0764885973,50.12594953925,5,2,84434879,2,21.51,20.6031,1.6799,2.30875,30,1,0
391,742956, 2019-04-25 ,2458598.8487963,1,34,208.270554661,48.20686099472,6,2,84434879,2,21.58,20.5744,1.9078,2.47254,30,1,0
392,742957, 2019-04-25 ,2458598.8487963,1,10,202.828936595,44.42221512403,0,2,84434879,2,21.69,20.5778,1.4583,2.23932,30,0,44
393,742958, 2019-04-25 ,2458598.8487963,1,52,206.9065651833,51.02221201295,5,2,84434879,2,21.58,20.6108,1.5248,2.2365,30,1,0
394,742959, 2019-04-25 ,2458598.8487963,1,27,204.0208990264,46.350623354190006,3,2,84434879,2,21.63,20.5845,1.5883,2.27291,30,1,0
395,742960, 2019-04-25 ,2458598.8487963,1,56,203.9605277862,51.04482665642,3,2,84434879,2,21.53,20.6685,1.7032,2.36817,30,1,0
396,742961, 2019-04-25 ,2458598.8487963,1,24,204.0085420432,47.21690759471,8,2,84434879,2,21.63,20.5619,1.6228,2.43911,30,1,0
397,742962, 2019-04-25 ,2458598.8487963,1,25,202.7366582444,47.20143534686,7,2,84434879,2,21.46,20.6972,1.618,2.36817,30,1,0
398,742963, 2019-04-25 ,2458598.8487963,1,59,203.9762996021,50.17844514803,7,2,84434879,2,21.62,20.5249,1.4941,2.33865,30,1,0
399,742964, 2019-04-25 ,2458598.8487963,1,46,199.9179392994,48.1688861393,0,2,84434879,2,21.51,20.5197,1.7005,2.24214,30,1,56
400,742965, 2019-04-25 ,2458598.8487963,1,30,200.0801716515,46.256963015050005,2,2,84434879,2,21.6,20.5384,1.5433,2.2109400000000003,30,1,0
401,742966, 2019-04-25 ,2458598.8487963,1,18,208.1406552733,46.29738966283,9,2,84434879,2,21.49,20.586,1.8947,2.47765,30,1,0
402,742967, 2019-04-25 ,2458598.8487963,1,58,202.6274564172,50.16091090137,10,2,84434879,2,21.57,20.5417,1.5836,2.33865,30,1,0
403,742968, 2019-04-25 ,2458598.8487963,1,35,209.5645891141,48.1593932867,3,2,84434879,2,21.48,20.5143,2.0159,2.4417,30,1,0
404,742969, 2019-04-25 ,2458598.8487963,1,7,206.6325329822,44.41738078761,4,2,84434879,2,21.57,20.4991,1.7104,2.4417,30,1,0
405,742970, 2019-04-25 ,2458598.8487963,1,60,201.0107008924,50.991210544,2,2,84434879,2,21.35,20.4494,1.9316,2.45202,30,1,0
406,742971, 2019-04-25 ,2458598.8487963,1,2,208.0154732513,44.3882771058,3,2,84434879,2,21.39,20.5073,1.8064,2.39469,30,1,0
407,742972, 2019-04-25 ,2458598.8487963,1,14,200.2330851691,44.34936242203,1,2,84434879,2,21.52,20.4364,1.547,2.17349,30,1,0
408,742973, 2019-04-25 ,2458598.8487963,1,42,202.7019641397,48.25068712657001,8,2,84434879,2,21.61,20.7217,1.6284,2.33324,30,1,0
409,742974, 2019-04-25 ,2458598.8487963,1,39,206.7776046187,48.24677289207,14,2,84434879,2,21.54,20.6,1.7717,2.33595,30,1,0
410,742975, 2019-04-25 ,2458598.8487963,1,13,200.1657405774,45.21419427287,2,2,84434879,2,21.51,20.5525,1.5249,2.18508,30,1,0
411,742976, 2019-04-25 ,2458598.8487963,1,57,202.5867761221,51.02690688841,7,2,84434879,2,21.45,20.5312,1.7872,2.3548,30,1,0
412,742977, 2019-04-25 ,2458598.8487963,1,20,206.7347237824,47.19579997665,4,2,84434879,2,21.56,20.6006,1.7224,2.3655,30,1,0
413,742978, 2019-04-25 ,2458598.8487963,1,44,201.1506943342,49.08156406433,3,2,84434879,2,21.57,20.6681,1.6545,2.30053,30,1,0
414,742979, 2019-04-25 ,2458598.8487963,1,37,205.4938397369,49.12956758661,6,2,84434879,2,21.6,20.5298,1.5957,2.31422,30,1,0
415,742980, 2019-04-25 ,2458598.8487963,1,11,204.0386305525,44.43392195247,8,2,84434879,2,21.69,20.5847,1.4448,2.25618,30,1,0
416,742981, 2019-04-25 ,2458598.8487963,1,38,205.4798864243,48.26319999853,0,2,84434879,2,21.61,20.502,1.7023,2.3708400000000003,30,0,44
417,742982, 2019-04-25 ,2458598.8487963,1,16,209.4666966722,47.11611816166,7,2,84434879,2,21.45,20.5077,1.8915,2.44687,30,1,0
418,742983, 2019-04-25 ,2458598.8487963,1,6,205.4229603564,44.432500793900005,1,2,84434879,2,21.64,20.4646,1.5568,2.35748,30,1,0
419,742984, 2019-04-25 ,2458598.8487963,1,55,206.8627506158,50.15627958537,12,2,84434879,2,21.65,20.68,1.4438,2.26456,30,1,0
420,742985, 2019-04-25 ,2458598.8487963,1,32,209.648436992,49.02383653613,5,2,84434879,2,21.48,20.536,1.619,2.26456,30,1,0
421,742986, 2019-04-25 ,2458598.8487963,1,47,201.2123223332,48.21628621408,4,2,84434879,2,21.58,20.647,1.6292,2.27569,30,1,0
422,742987, 2019-04-25 ,2458598.8487963,1,22,205.4499221235,46.34562926247,7,2,84434879,2,21.64,20.5024,1.6732,2.38941,30,1,0
423,742988, 2019-04-25 ,2458598.8487963,1,17,208.1980443254,47.16283946939,1,2,84434879,2,21.52,20.5546,1.8718,2.4751,30,1,0
424,742989, 2019-04-25 ,2458598.8487963,1,12,201.3912210207,45.25588026087,5,2,84434879,2,21.71,20.6194,1.4207,2.26456,30,1,0
425,742990, 2019-04-25 ,2458598.8487963,1,15,201.440273651,44.39044054287,0,2,84434879,2,21.68,20.6018,1.4142,2.21949,30,0,44
426,742991, 2019-04-25 ,2458598.8487963,1,19,209.3891272526,46.25157630788,5,2,84434879,2,21.37,20.5559,1.8779,2.58249,30,1,0
427,742992, 2019-04-25 ,2458598.8487963,1,48,209.8506301541,50.93309370583,5,2,84434879,2,21.46,20.4962,1.6306,2.32511,30,1,0
428,742993, 2019-04-25 ,2458598.8487963,1,26,202.7693887878,46.33540197351,3,2,84434879,2,21.67,20.6991,1.5505,2.24496,30,1,0
429,742994, 2019-04-25 ,2458598.8487963,1,36,206.8140262157,49.1128341754,7,2,84434879,2,21.41,20.1957,1.5004,2.31422,30,1,0
430,742995, 2019-04-25 ,2458598.8487963,1,62,199.7316308603,50.077154984870006,2,2,84434879,2,21.36,20.4738,1.8128,2.42613,30,1,0
431,742996, 2019-04-25 ,2458598.8487963,1,9,202.8030360219,45.2883289182,5,2,84434879,2,21.66,20.535,1.4522,2.26735,30,1,0
432,742997, 2019-04-25 ,2458598.8487963,1,21,205.4629911078,47.21190069318,3,2,84434879,2,21.58,20.5826,1.6397,2.3708400000000003,30,1,0
433,742998, 2019-04-25 ,2458598.8487963,1,5,205.4351304823,45.29880610544001,6,2,84434879,2,21.66,20.5921,1.5892,2.41831,30,1,0
434,742999, 2019-04-25 ,2458598.8487963,1,61,199.6411101171,50.94140843133,3,2,84434879,2,21.17,20.2378,2.0798,2.56285,30,1,0
435,743000, 2019-04-25 ,2458598.8487963,1,50,208.412390424,50.11981178183,5,2,84434879,2,21.65,20.6269,1.4874,2.30053,30,1,0
436,743001, 2019-04-25 ,2458598.8487963,1,28,201.2720513113,47.167515899090006,4,2,84434879,2,21.63,20.6713,1.6097,2.31149,30,1,0
437,743002, 2019-04-25 ,2458598.8487963,1,4,206.6631320741,45.28346749709001,6,2,84434879,2,21.56,20.5981,1.7193,2.33595,30,1,0
438,743003, 2019-04-25 ,2458598.8487963,1,49,208.4814848299,50.984994358520005,4,2,84434879,2,21.6,20.4968,1.5362,2.25338,30,1,0
439,743004, 2019-04-25 ,2458598.8487963,1,0,209.2959273098,45.20727228409,3,2,84434879,2,21.21,20.5848,1.8308,2.41046,30,1,0
440,743005, 2019-04-25 ,2458598.8487963,1,41,202.6679335886,49.11675688518,5,2,84434879,2,21.6,20.6458,1.6572,2.28123,30,1,0
441,743006, 2019-04-25 ,2458598.8487963,1,31,201.3286595393,46.30221342361,3,2,84434879,2,21.62,20.683000000000003,1.4911,2.19948,30,1,0
442,743007, 2019-04-25 ,2458598.8487963,1,45,199.8340415364,49.03331620937,1,2,84434879,2,21.45,20.4888,1.7747,2.32782,30,1,0
443,743008, 2019-04-25 ,2458598.8487963,1,23,206.7012637403,46.32979698073,4,2,84434879,2,21.6,20.5406,1.8004,2.44945,30,1,0
444,743009, 2019-04-25 ,2458598.8487963,1,51,209.7569004318,50.06893637683,16,2,84434879,2,21.5,20.6885,1.6031,2.43652,30,1,0
445,743010, 2019-04-25 ,2458598.8487963,1,29,200.0034342308,47.12144417698,3,2,84434879,2,21.53,20.5481,1.6617,2.24496,30,1,0
446,743011, 2019-04-25 ,2458598.8492593,1,0,207.6806569371,52.37922328755,5,2,84434925,2,21.47,20.5075,1.6036,2.30328,30,1,0
447,743012, 2019-04-25 ,2458598.8492593,1,10,200.2217863749,51.61679046323,0,2,84434925,2,21.67,20.4842,1.3883,2.22518,30,0,44
448,743013, 2019-04-25 ,2458598.8492593,1,13,197.1388175379,52.3874328774,0,2,84434925,2,21.55,20.4662,1.479,2.1821900000000003,30,1,56
449,743014, 2019-04-25 ,2458598.8492593,1,38,203.2902444378,55.4613754795,5,2,84434925,2,21.68,20.5545,1.4511,2.30328,30,1,0
450,743015, 2019-04-25 ,2458598.8492593,1,35,208.0813790025,55.32782334981,4,2,84434925,2,21.65,20.594,1.4874,2.29779,30,1,0
451,743016, 2019-04-25 ,2458598.8492593,1,57,199.850856183,58.22017098949,1,2,84434925,2,21.49,20.4206,1.6446,2.31422,30,1,0
452,743017, 2019-04-25 ,2458598.8492593,1,28,198.3746803012,54.35168323103,2,2,84434925,2,21.64,20.5826,1.5693,2.31149,30,1,0
453,743018, 2019-04-25 ,2458598.8492593,1,26,200.1316706552,53.52966428353,10,2,84434925,2,21.71,20.6477,1.3852,2.22518,30,1,0
454,743019, 2019-04-25 ,2458598.8492593,1,16,207.9337464318,54.2858532357,7,2,84434925,2,21.64,20.6001,1.5133,2.20808,30,1,0
455,743020, 2019-04-25 ,2458598.8492593,1,62,196.478608989,57.24433108644,5,2,84434925,2,21.35,20.3991,1.7949,2.34943,30,1,0
456,743021, 2019-04-25 ,2458598.8492593,1,17,206.4557379649,54.34595578059,6,2,84434925,2,21.65,20.6049,1.4333,2.24214,30,1,0
457,743022, 2019-04-25 ,2458598.8492593,1,32,208.2092174271,56.19101896703,8,2,84434925,2,21.63,20.6067,1.5224,2.27846,30,1,0
458,743023, 2019-04-25 ,2458598.8492593,1,14,197.2386419362,51.52352281377,2,2,84434925,2,21.54,20.3791,1.5132,2.17929,30,1,0
459,743024, 2019-04-25 ,2458598.8492593,1,63,198.0725991534,57.30801305975,0,2,84434925,2,21.5,20.5678,1.8266,2.29779,30,1,56
460,743025, 2019-04-25 ,2458598.8492593,1,3,207.5729622001,51.51564612433,2,2,84434925,2,21.44,20.372,1.7469,2.35211,30,1,0
461,743026, 2019-04-25 ,2458598.8492593,1,46,196.76415249310003,55.33875562809,2,2,84434925,2,21.46,20.4339,1.8328,2.27846,30,1,0
462,743027, 2019-04-25 ,2458598.8492593,1,49,206.8893531118,58.1652170903,1,2,84434925,2,21.55,20.4526,1.55,2.31149,30,1,0
463,743028, 2019-04-25 ,2458598.8492593,1,31,198.4591200141,53.48687331373,6,2,84434925,2,21.63,20.6957,1.4656,2.20522,30,1,0
464,743029, 2019-04-25 ,2458598.8492593,1,37,203.3115362584,56.32766528549,7,2,84434925,2,21.67,20.5226,1.4642,2.23367,30,1,0
465,743030, 2019-04-25 ,2458598.8492593,1,41,199.9766696716,56.31043957202,11,2,84434925,2,21.62,20.6024,1.6083,2.29504,30,1,0
466,743031, 2019-04-25 ,2458598.8492593,1,55,204.9432933204,57.34910834025,3,2,84434925,2,21.69,20.5665,1.3792,2.27569,30,1,0
467,743032, 2019-04-25 ,2458598.8492593,1,18,206.3700214543,53.48112472698,4,2,84434925,2,21.68,20.5218,1.4772,2.26456,30,1,0
468,743033, 2019-04-25 ,2458598.8492593,1,47,198.2810558723,55.39978405856,2,2,84434925,2,21.56,20.5357,1.6519,2.21949,30,1,0
469,743034, 2019-04-25 ,2458598.8492593,1,60,197.9700703482,58.172630695790005,1,2,84434925,2,21.43,20.4743,1.7207,2.35211,30,1,0
470,743035, 2019-04-25 ,2458598.8492593,1,42,200.0287751091,55.44457374326,3,2,84434925,2,21.61,20.5795,1.5754,2.25618,30,1,0
471,743036, 2019-04-25 ,2458598.8492593,1,45,196.6369067353,56.20199948469,5,2,84434925,2,21.42,20.4537,1.7274,2.33595,30,1,0
472,743037, 2019-04-25 ,2458598.8492593,1,19,207.8177558524,53.42235459633,3,2,84434925,2,21.58,20.611,1.5446,2.26456,30,1,0
473,743038, 2019-04-25 ,2458598.8492593,1,5,203.2235827146,52.4969767043,4,2,84434925,2,21.73,20.4834,1.3928,2.33053,30,1,0
474,743039, 2019-04-25 ,2458598.8492593,1,51,208.3754979964,57.23457251693001,19,2,84434925,2,21.58,20.6302,1.4741,2.44429,30,1,0
475,743040, 2019-04-25 ,2458598.8492593,1,21,203.26504479,54.41004944159,5,2,84434925,2,21.62,20.4882,1.47,2.28676,30,1,0
476,743041, 2019-04-25 ,2458598.8492593,1,12,198.5524871738,52.44119629701,0,2,84434925,2,21.72,20.6175,1.34,2.21665,30,0,44
477,743042, 2019-04-25 ,2458598.8492593,1,59,201.5150181729,57.37676773364,10,2,84434925,2,21.62,20.585,1.4035,2.19661,30,1,0
478,743043, 2019-04-25 ,2458598.8492593,1,58,199.9131672171,57.35435621167,16,2,84434925,2,21.56,20.4723,1.5656,2.41046,30,1,0
479,743044, 2019-04-25 ,2458598.8492593,1,11,201.6133183744,51.63231230997,4,2,84434925,2,21.74,20.5436,1.3959,2.25618,30,1,0
480,743045, 2019-04-25 ,2458598.8492593,1,33,206.6590623583,56.25391973655,0,2,84434925,2,21.69,20.5524,1.4352,2.22801,30,0,44
481,743046, 2019-04-25 ,2458598.8492593,1,36,204.8692925577,56.30589604248,3,2,84434925,2,21.67,20.671,1.4202,2.19373,30,1,0
482,743047, 2019-04-25 ,2458598.8492593,1,53,203.3698690809,58.24023483151999,8,2,84434925,2,21.57,20.5083,1.5117,2.32239,30,1,0
483,743048, 2019-04-25 ,2458598.8492593,1,43,201.5523517718,55.46386736375,7,2,84434925,2,21.66,20.6108,1.5587,2.30602,30,1,0
484,743049, 2019-04-25 ,2458598.8492593,1,2,206.1870132026,51.5731299903,4,2,84434925,2,21.6,20.5057,1.5644,2.28953,30,1,0
485,743050, 2019-04-25 ,2458598.8492593,1,24,201.5673474918,54.41528187011,10,2,84434925,2,21.66,20.5592,1.4791,2.39469,30,1,0
486,743051, 2019-04-25 ,2458598.8492593,1,30,197.0111803004,53.42907127415,2,2,84434925,2,21.57,20.4938,1.5864,2.20808,30,1,0
487,743052, 2019-04-25 ,2458598.8492593,1,25,200.0830271663,54.39552611906,0,2,84434925,2,21.62,20.5169,1.5501,2.28953,30,0,44
488,743053, 2019-04-25 ,2458598.8492593,1,15,198.6253587523,51.57615632582,0,2,84434925,2,21.67,20.5451,1.3795,2.17929,30,0,44
489,743054, 2019-04-25 ,2458598.8492593,1,44,198.1875411011,56.26447486551,5,2,84434925,2,21.56,20.5146,1.6315,2.34943,30,1,0
490,743055, 2019-04-25 ,2458598.8492593,1,23,204.699114498,53.52349645853,0,2,84434925,2,21.7,20.6588,1.4521,2.29779,30,0,44
491,743056, 2019-04-25 ,2458598.8492593,1,6,203.2057536594,51.63068971954,8,2,84434925,2,21.71,20.4915,1.4521,2.27569,30,1,0
492,743057, 2019-04-25 ,2458598.8492593,1,50,206.7821723407,57.30079437363001,7,2,84434925,2,21.69,20.6199,1.4143,2.24496,30,1,0
493,743058, 2019-04-25 ,2458598.8492593,1,4,204.6422588441,52.47737107532001,5,2,84434925,2,21.67,20.5722,1.4603,2.26735,30,1,0
494,743059, 2019-04-25 ,2458598.8492593,1,27,201.5853615675,53.54900336829,0,2,84434925,2,21.67,20.6386,1.3836,2.2617700000000003,30,0,44
495,743060, 2019-04-25 ,2458598.8492593,1,39,204.8136535475,55.44010920094,9,2,84434925,2,21.69,20.6216,1.4277,2.25618,30,1,0
496,743061, 2019-04-25 ,2458598.8492593,1,54,203.3418696646,57.37395759811999,5,2,84434925,2,21.65,20.6081,1.3734,2.2109400000000003,30,1,0
497,743062, 2019-04-25 ,2458598.8492593,1,8,201.6014956289,52.4986733158,12,2,84434925,2,21.72,20.6189,1.3896,2.34135,30,1,0
498,743063, 2019-04-25 ,2458598.8492593,1,56,201.4914781215,58.24313026431,2,2,84434925,2,21.57,20.5199,1.5479,2.28676,30,1,0
499,743064, 2019-04-25 ,2458598.8492593,1,22,203.2455744085,53.5437824016,6,2,84434925,2,21.73,20.5076,1.4022,2.38147,30,1,0
500,743065, 2019-04-25 ,2458598.8492593,1,20,204.7491344565,54.3893815334,0,2,84434925,2,21.59,20.5277,1.4411,2.30328,30,0,44
501,743066, 2019-04-25 ,2458598.8492593,1,34,206.5649728969,55.3892904798,2,2,84434925,2,21.71,20.5867,1.4612,2.22801,30,1,0
502,743067, 2019-04-25 ,2458598.8492593,1,48,208.52068456830003,58.0972473013,10,2,84434925,2,21.46,20.4315,1.6532,2.3735,30,1,0
503,743068, 2019-04-25 ,2458598.8492593,1,7,204.597011985,51.61143954247,3,2,84434925,2,21.62,20.5149,1.4911,2.28953,30,1,0
504,743069, 2019-04-25 ,2458598.8492593,1,52,205.0101044635,58.21477372059,8,2,84434925,2,21.6,20.5344,1.5324,2.29228,30,1,0
505,743070, 2019-04-25 ,2458598.8492593,1,9,200.1826025118,52.4828244173,0,2,84434925,2,21.69,20.507,1.3782,2.30053,30,0,44
506,743071, 2019-04-25 ,2458598.8492593,1,29,196.8967072676,54.2925121063,0,2,84434925,2,21.53,20.4807,1.7163,2.27569,30,1,56
507,743072, 2019-04-25 ,2458598.8492593,1,40,201.5345379008,56.3301440748,6,2,84434925,2,21.69,20.6185,1.4335,2.23085,30,1,0
508,743073, 2019-04-25 ,2458598.8492593,1,61,196.3379849682,58.10724588160999,4,2,84434925,2,21.26,20.3188,1.8239,2.38676,30,1,0
509,743074, 2019-04-25 ,2458598.8492593,1,1,206.2676096171,52.43796409677,3,2,84434925,2,21.68,20.5092,1.4688,2.24777,30,1,0
510,743075, 2019-04-25 ,2458598.8496991,1,43,205.6215978777,62.66352882332,3,2,84434969,2,21.61,20.5166,1.5311,2.31695,30,1,0
511,743076, 2019-04-25 ,2458598.8496991,1,44,201.4345309438,63.44245010666,4,2,84434969,2,21.42,20.4956,1.7451,2.34405,30,1,0
512,743077, 2019-04-25 ,2458598.8496991,1,17,211.6267407096,61.52256838397,11,2,84434969,2,21.56,20.4963,1.6173,2.26735,30,1,0
513,743078, 2019-04-25 ,2458598.8496991,1,58,203.5493628676,64.54731604260999,6,2,84434969,2,21.49,20.4121,1.6065,2.30875,30,1,0
514,743079, 2019-04-25 ,2458598.8496991,1,34,211.8049263424,62.56448332429,1,2,84434969,2,21.6,20.4628,1.5897,2.27569,30,1,0
515,743080, 2019-04-25 ,2458598.8496991,1,33,211.96133747080003,63.4278881859,4,2,84434969,2,21.54,20.479,1.6084,2.26735,30,1,0
516,743081, 2019-04-25 ,2458598.8496991,1,53,207.901126569,65.43898978646999,6,2,84434969,2,21.49,20.4166,1.6155,2.33324,30,1,0
517,743082, 2019-04-25 ,2458598.8496991,1,2,211.2016150006,58.752991486400006,5,2,84434969,2,21.47,20.5351,1.6836,2.33595,30,1,0
518,743083, 2019-04-25 ,2458598.8496991,1,21,207.7253123205,61.60899951556,2,2,84434969,2,21.6,20.4299,1.4880000000000002,2.40784,30,1,0
519,743084, 2019-04-25 ,2458598.8496991,1,28,201.7429287371,61.53196618365,5,2,84434969,2,21.51,20.5037,1.764,2.37881,30,1,0
520,743085, 2019-04-25 ,2458598.8496991,1,31,201.8767208562,60.66813582329001,1,2,84434969,2,21.57,20.6152,1.5815,2.30328,30,1,0
521,743086, 2019-04-25 ,2458598.8496991,1,56,205.5223681192,65.44282595351,5,2,84434969,2,21.45,20.4265,1.5837,2.27291,30,1,0
522,743087, 2019-04-25 ,2458598.8496991,1,16,213.4291969108,61.44299462084,7,2,84434969,2,21.47,20.4797,1.7644,2.31422,30,1,0
523,743088, 2019-04-25 ,2458598.8496991,1,45,199.5134250293,63.35968005837,2,2,84434969,2,21.24,20.3267,1.9891,2.42353,30,1,0
524,743089, 2019-04-25 ,2458598.8496991,1,62,199.2493361603,64.39923110789,3,2,84434969,2,21.2,20.3218,1.8062,2.43911,30,1,0
525,743090, 2019-04-25 ,2458598.8496991,1,6,207.6290904603,58.8296851311,6,2,84434969,2,21.6,20.4672,1.5813,2.33053,30,1,0
526,743091, 2019-04-25 ,2458598.8496991,1,1,211.3271984213,59.61682960691999,1,2,84434969,2,21.55,20.5184,1.6585,2.2840000000000003,30,1,0
527,743092, 2019-04-25 ,2458598.8496991,1,30,200.1216561821,60.59301089718,5,2,84434969,2,21.41,20.4003,1.8307,2.27846,30,1,0
528,743093, 2019-04-25 ,2458598.8496991,1,27,205.674789045,60.7486874544,5,2,84434969,2,21.64,20.5775,1.4615,2.29504,30,1,0
529,743094, 2019-04-25 ,2458598.8496991,1,15,202.1382044323,58.759257953790005,1,2,84434969,2,21.57,20.5147,1.4406,2.23085,30,1,0
530,743095, 2019-04-25 ,2458598.8496991,1,10,204.0507143514,58.81168460871,4,2,84434969,2,21.59,20.4446,1.4821,2.23085,30,1,0
531,743096, 2019-04-25 ,2458598.8496991,1,52,209.97687730080003,65.40468062265,3,2,84434969,2,21.46,20.4334,1.7059,2.38676,30,1,0
532,743097, 2019-04-25 ,2458598.8496991,1,35,213.6696166989,62.48233539699,5,2,84434969,2,21.52,20.548,1.6825,2.28676,30,1,0
533,743098, 2019-04-25 ,2458598.8496991,1,18,211.4885579729,60.65880610925,6,2,84434969,2,21.6,20.585,1.6026,2.26735,30,1,0
534,743099, 2019-04-25 ,2458598.8496991,1,46,199.7212122542,62.49865506304,3,2,84434969,2,21.26,20.3609,1.8876,2.41308,30,1,0
535,743100, 2019-04-25 ,2458598.8496991,1,20,209.5410715161,61.58130882859,8,2,84434969,2,21.57,20.5731,1.4780000000000002,2.25618,30,1,0
